product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
3619,Nintendo Construction Kit 18,NIN-BUIL-03619,42,Building Sets,NaN,Nintendo,56.14,131.89,2020-01-23,0.55,97.0x19.2x32.2,Navy,NaN,NaN,
3620,Jazz Ensemble CD Collection 82,SON-MUSI-03620,38,Music,Featured,Sony Music,7.6,17.52,2017-06-27,0.0,NaN,NaN,NaN,NaN,
3621,Asus Latitude E14,ASU-BUSI-03621,60,Business Laptops,NaN,Asus,644.35,1430.06,2019-03-06,2.36,16.7x66.0x47.0,White,NaN,Plastic,
3622,Funko Doll House Set Plus,FUN-DOLL-03622,43,Dolls,Bestseller,Funko,73.99,91.45,2021-03-19,7.11,48.1x48.7x55.7,NaN,NaN,NaN,
3623,Lenovo iPhone 15 Pro Max 256GB,LEN-IPHO-03623,57,iPhone,NaN,Lenovo,470.91,695.11,2023-04-15,2.85,87.1x45.6x50.0,White,NaN,Plastic,
3624,Adidas Cycling Jersey Navy,ADI-CYCL-03624,31,Cycling,NaN,Adidas,83.17,242.11,2025-10-05,7.23,44.1x11.9x8.6,Red,NaN,NaN,
3625,"HP T480 Notebook 27""",HP-LAPT-03625,12,Laptops,Bestseller,HP,331.17,434.14,2022-10-17,0.61,93.3x56.7x16.6,Gold,NaN,Stainless Steel,
3626,Nike Running Shoes Gray,NIK-FOOT-03626,20,Footwear,Seasonal,Nike,140.53,307.48,2019-01-24,1.98,12.1x48.6x37.8,Brown,S,Cotton,
3627,Pottery Barn Memory Foam Pillow Plus,POT-BEDD-03627,24,Bedding,Clearance,Pottery Barn,85.84,255.58,2025-01-18,10.4,85.9x73.9x11.8,NaN,NaN,Fabric,
3628,Estee Lauder Styling Gel Plus,EST-HAIR-03628,34,Hair Care,Bestseller,Estee Lauder,107.54,158.68,2022-12-27,6.11,30.5x76.1x42.7,NaN,NaN,NaN,
3629,Trek Weight Bench 80,TRE-STRE-03629,74,Strength Training,Seasonal,Trek,68.68,137.24,2021-01-18,0.43,53.4x42.8x18.3,Beige,NaN,NaN,
3630,Calvin Klein Baseball Cap Orange,CAL-ACCE-03630,21,Accessories,NaN,Calvin Klein,59.09,121.98,2016-10-01,1.57,27.3x44.5x13.9,Pink,XXL,Denim,
3631,Thule Interior Cleaner,THU-CARC-03631,52,Car Care,Featured,Thule,225.71,395.59,2026-02-06,7.3,94.1x51.8x4.6,Silver,NaN,NaN,
3632,Hot Wheels Collectible Figure 40,HOT-ACTI-03632,40,Action Figures,New Arrivals,Hot Wheels,7.03,12.27,2020-05-22,1.54,27.0x74.5x31.1,NaN,NaN,NaN,
3633,Olay Eau de Parfum Edition,OLA-FRAG-03633,35,Fragrances,New Arrivals,Olay,141.17,289.42,2016-12-01,4.3,75.7x76.3x6.4,Gray,NaN,NaN,
3634,Nike Barbell Set Plus,NIK-STRE-03634,74,Strength Training,Seasonal,Nike,169.8,242.34,2022-08-31,2.21,71.5x77.8x32.4,Blue,NaN,NaN,
3635,Solo Artist CD Collection 7,HAC-MUSI-03635,38,Music,Featured,Hachette,60.98,143.41,2023-12-28,0.0,NaN,NaN,NaN,NaN,
3636,Columbia Soccer Ball 5,COL-TEAM-03636,29,Team Sports,Featured,Columbia,50.2,98.93,2026-01-10,4.47,57.5x78.3x19.8,Green,NaN,NaN,
3637,Organic Valley Green Tea Plus,ORG-BEVE-03637,46,Beverages,Bestseller,Organic Valley,13.66,22.54,2021-09-19,8.9,5.2x52.9x25.6,Beige,NaN,NaN,
3638,JBL Over-Ear Headphones Beige,JBL-HEAD-03638,62,Headphones,Seasonal,JBL,326.75,726.09,2019-06-24,4.6,52.8x27.1x39.3,Space Gray,128GB,Aluminum,
3639,Bosch Wrench Set 71,BOS-TOOL-03639,51,Tools,NaN,Bosch,42.4,108.9,2017-01-09,0.78,45.9x15.6x27.2,NaN,NaN,NaN,
3640,Journey Home DVD Collection 59,WAR-MOVI-03640,39,Movies,NaN,Warner Bros,9.01,19.12,2018-05-30,0.0,NaN,NaN,NaN,NaN,
3641,Tommy Hilfiger Casual Sneakers Navy,TOM-FOOT-03641,20,Footwear,Seasonal,Tommy Hilfiger,75.53,182.17,2020-10-10,1.36,70.8x16.5x55.8,Purple,L,Wool,
3642,Dyson Decorative Vase Brown,DYS-HOME-03642,26,Home Decor,NaN,Dyson,366.46,716.79,2024-03-06,35.89,41.7x46.6x40.6,Blue,NaN,Bamboo,
3643,Under Armour Baseball Glove 69,UND-TEAM-03643,29,Team Sports,Featured,Under Armour,174.31,337.13,2024-01-28,3.5,7.4x46.1x54.6,Brown,NaN,NaN,
3644,Puma Mens Dress Shirt Space Gray S,PUM-MENS-03644,64,Mens Shirts,Seasonal,Puma,71.21,168.67,2017-03-03,0.78,57.1x63.4x16.3,White,XXL,Cotton,
3645,Coleman Elliptical Trainer Edition,COL-CARD-03645,73,Cardio Machines,NaN,Coleman,111.41,318.26,2017-03-26,9.79,98.8x70.8x54.5,NaN,NaN,NaN,
3646,Nestle Natural Shelf,NES-ORGA-03646,48,Organic Foods,Seasonal,Nestle,14.05,32.5,2016-12-31,1.52,57.8x54.4x8.3,NaN,NaN,NaN,
3647,"Apple T480 Notebook 27""",APP-LAPT-03647,12,Laptops,Bestseller,Apple,160.91,458.1,2016-01-20,3.29,38.0x6.2x51.1,Gold,NaN,Aluminum,
3648,Calvin Klein Womens T-Shirt Red,CAL-TOPS-03648,68,Tops,NaN,Calvin Klein,72.01,90.6,2026-05-23,1.95,48.5x80.0x50.3,Red,XS,Denim,
3649,Coleman Barbell Set Plus,COL-STRE-03649,74,Strength Training,Seasonal,Coleman,179.54,270.1,2025-09-12,6.61,43.8x21.9x30.3,NaN,NaN,NaN,
3650,Michelin Phone Mount Edition,MIC-CARA-03650,50,Car Accessories,New Arrivals,Michelin,247.34,597.2,2024-03-23,9.06,37.2x18.7x21.8,NaN,NaN,NaN,
3651,Puma Womens Jeans Gray L,PUM-WOME-03651,69,Womens Pants,Featured,Puma,66.51,129.41,2018-06-12,0.15,39.5x45.4x5.0,Blue,L,Silk,
3652,NYX Styling Gel,NYX-HAIR-03652,34,Hair Care,Bestseller,NYX,48.53,127.15,2021-05-07,4.94,95.3x74.1x20.4,Blue,NaN,NaN,
3653,"HP ROG Gaming Laptop 17"" 128GB",HP-GAMI-03653,59,Gaming Laptops,NaN,HP,83.46,216.23,2016-07-26,2.54,17.3x51.8x3.5,Blue,1TB,Stainless Steel,
3654,New Balance Scarf Beige V2,NEW-ACCE-03654,21,Accessories,NaN,New Balance,97.31,138.46,2017-04-16,1.96,92.3x44.8x8.9,Green,M,Nylon,
3655,Braun Pre-Workout,BRA-FITN-03655,54,Fitness Supplements,Bestseller,Braun,24.47,47.55,2023-02-13,9.76,32.5x9.6x31.3,Gray,NaN,NaN,
3656,Coleman Fitness Chair,COL-EXER-03656,27,Exercise Equipment,Featured,Coleman,76.08,122.37,2025-11-15,5.75,21.9x72.4x38.8,NaN,NaN,NaN,
3657,The North Face Baseball Glove Plus,THE-TEAM-03657,29,Team Sports,Featured,The North Face,46.2,135.15,2016-12-25,6.0,47.6x48.6x30.2,NaN,NaN,NaN,
3658,Fitbit Galaxy S14 128GB Red,FIT-ANDR-03658,58,Android Phones,NaN,Fitbit,274.26,399.01,2016-01-07,4.71,74.8x59.2x39.3,Blue,NaN,Carbon Fiber,
3659,Under Armour Casual Sneakers Red 46,UND-FOOT-03659,20,Footwear,Seasonal,Under Armour,12.02,27.77,2026-05-29,0.91,40.4x66.8x44.0,Pink,S,Linen,
3660,Adidas Soccer Ball Gen2,ADI-TEAM-03660,29,Team Sports,Featured,Adidas,151.98,408.45,2018-05-19,8.33,82.6x73.6x8.0,Brown,NaN,NaN,
3661,Silent Waters by Jane Doe 65,PEN-NONF-03661,37,Non-Fiction,Featured,Penguin,58.03,135.29,2022-10-15,0.0,NaN,NaN,NaN,NaN,
3662,Under Armour Hiking Backpack Gold,UND-OUTD-03662,28,Outdoor Recreation,NaN,Under Armour,114.56,164.63,2017-07-01,8.5,90.2x7.6x29.1,Green,NaN,NaN,
3663,Puma Womens Leggings Gray,PUM-WOME-03663,69,Womens Pants,Featured,Puma,105.64,300.96,2018-09-01,0.16,12.3x39.8x55.7,Rose Gold,XL,Silk,
3664,Under Armour Fitness Cabinet,UND-EXER-03664,27,Exercise Equipment,Featured,Under Armour,192.34,385.47,2019-08-29,1.64,58.4x73.0x34.8,Gray,NaN,NaN,
3665,Nike Running Shoes Blue,NIK-FOOT-03665,20,Footwear,Seasonal,Nike,91.39,215.91,2026-06-16,1.28,11.4x36.5x57.4,Red,XL,Silk,
3666,Zara Mens Chinos Orange,ZAR-MENS-03666,65,Mens Pants,NaN,Zara,142.45,226.63,2021-11-15,1.41,63.0x60.8x30.1,Gray,M,Polyester,
3667,Estee Lauder Hair Dryer Gen2,EST-HAIR-03667,34,Hair Care,Bestseller,Estee Lauder,81.62,115.74,2025-07-11,7.15,27.2x5.4x5.6,NaN,NaN,NaN,
3668,KitchenAid Bookshelf Fabric Gen2,KIT-OFFI-03668,72,Office Furniture,NaN,KitchenAid,385.13,1001.44,2017-08-31,45.89,22.2x14.3x31.8,Gold,NaN,Fabric,
3669,Garmin Elite Smartphone 64GB Pink,GAR-SMAR-03669,11,Smartphones,NaN,Garmin,159.56,219.2,2021-03-27,0.33,9.2x7.1x24.3,White,512GB,Carbon Fiber,
3670,GNC Massage Gun Edition,GNC-WELL-03670,56,Wellness Devices,NaN,GNC,70.59,209.21,2025-08-22,1.23,99.8x46.9x20.6,Pink,NaN,NaN,
3671,The Band Album Vinyl Record 50,SIM-MUSI-03671,38,Music,Featured,Simon & Schuster,63.19,79.4,2017-07-18,0.0,NaN,NaN,NaN,NaN,
3672,REI Elliptical Trainer Edition,REI-CARD-03672,73,Cardio Machines,NaN,REI,185.89,417.82,2026-05-27,1.66,14.8x24.0x59.4,NaN,NaN,NaN,
3673,Schwinn Soccer Ball Edition,SCH-TEAM-03673,29,Team Sports,Featured,Schwinn,92.94,200.56,2020-12-30,2.7,24.5x25.8x24.8,Purple,NaN,NaN,
3674,GNC Sleep Tracker Edition,GNC-WELL-03674,56,Wellness Devices,NaN,GNC,153.97,321.53,2026-04-05,4.94,28.4x59.9x39.4,NaN,NaN,NaN,
3675,Coleman Basketball Gen2,COL-TEAM-03675,29,Team Sports,Featured,Coleman,93.06,221.92,2019-05-20,3.44,19.6x9.5x48.9,Yellow,NaN,NaN,
3676,Schwinn Yoga Mat Orange,SCH-YOGA-03676,75,Yoga & Pilates,Bestseller,Schwinn,154.44,256.21,2017-03-07,2.64,56.4x61.4x36.0,NaN,NaN,NaN,
3677,Columbia Weight Bench 37,COL-STRE-03677,74,Strength Training,Seasonal,Columbia,35.15,93.3,2020-03-20,2.19,27.3x61.1x37.9,Green,NaN,NaN,
3678,Nike Yoga Mat Gold,NIK-YOGA-03678,75,Yoga & Pilates,Bestseller,Nike,74.48,207.33,2021-10-22,8.33,47.0x25.1x8.1,Pink,NaN,NaN,
3679,Trek Fitness Chair,TRE-EXER-03679,27,Exercise Equipment,Featured,Trek,117.09,292.76,2023-12-03,0.72,99.4x39.0x32.6,NaN,NaN,NaN,
3680,Trek Soccer Ball Edition,TRE-TEAM-03680,29,Team Sports,Featured,Trek,138.35,168.23,2019-06-23,7.65,94.2x6.4x40.1,NaN,NaN,NaN,
3681,Bosch Wrench Set V2,BOS-TOOL-03681,51,Tools,NaN,Bosch,232.57,566.17,2026-01-13,0.64,40.3x9.1x49.0,NaN,NaN,NaN,
3682,The Great Adventure Guide Book Plus,SIM-NONF-03682,37,Non-Fiction,Featured,Simon & Schuster,35.04,48.83,2026-05-24,0.0,NaN,Yellow,NaN,NaN,
3683,Puma Summer Dress Purple,PUM-DRES-03683,67,Dresses,Bestseller,Puma,10.33,20.39,2020-08-01,0.22,72.5x35.9x22.5,Blue,S,Cotton,
3684,Hasbro Doll House Set Gen2,HAS-DOLL-03684,43,Dolls,Bestseller,Hasbro,70.94,154.95,2017-01-14,3.99,98.0x23.9x14.3,Yellow,NaN,NaN,
3685,REI Soccer Ball Plus,REI-TEAM-03685,29,Team Sports,Featured,REI,60.2,138.19,2020-06-03,6.95,73.5x76.5x51.3,Red,NaN,NaN,
3686,Schwinn Barbell Set 3,SCH-STRE-03686,74,Strength Training,Seasonal,Schwinn,45.9,98.56,2018-10-05,3.74,21.5x60.7x55.2,Orange,NaN,NaN,
3687,Garmin Smart Watch Red,GAR-WEAR-03687,15,Wearable Technology,NaN,Garmin,580.96,1346.73,2026-03-20,4.65,46.1x37.3x57.5,Black,NaN,Aluminum,
3688,Nike Kids Jacket Navy,NIK-KIDS-03688,19,Kids Clothing,Bestseller,Nike,36.43,64.26,2024-09-02,0.26,82.4x54.2x31.8,Orange,L,Nylon,
3689,Apple OnePlus 1 256GB,APP-ANDR-03689,58,Android Phones,NaN,Apple,592.19,802.88,2017-11-22,2.66,92.9x41.6x15.1,Blue,NaN,Glass,
3690,Adidas Summer Dress White,ADI-DRES-03690,67,Dresses,Bestseller,Adidas,119.94,174.03,2025-08-14,0.42,81.6x42.3x50.9,Beige,S,Cotton,
3691,Puma Mens Chinos Silver,PUM-MENS-03691,65,Mens Pants,NaN,Puma,111.15,139.82,2018-05-12,0.74,66.6x75.3x41.0,White,XXL,Linen,
3692,Kraft Olive Oil 28,KRA-PANT-03692,47,Pantry Staples,Seasonal,Kraft,49.49,80.05,2018-05-24,3.51,42.2x77.7x23.8,Yellow,NaN,NaN,
3693,IKEA Comforter Set Green Edition,IKE-BEDD-03693,24,Bedding,Clearance,IKEA,61.16,158.12,2026-05-31,4.73,63.8x78.8x5.4,Brown,NaN,Glass,
3694,Adidas Womens Trousers Pink,ADI-WOME-03694,69,Womens Pants,Featured,Adidas,109.74,150.08,2025-02-21,1.2,18.9x67.9x21.9,Purple,S,Wool,
3695,Nike Mens Chinos Gray,NIK-MENS-03695,65,Mens Pants,NaN,Nike,80.53,116.06,2017-05-23,0.51,52.7x45.5x6.1,Purple,L,Silk,
3696,"Dell EliteBook X1 13""",DEL-BUSI-03696,60,Business Laptops,NaN,Dell,193.8,253.85,2017-07-23,1.06,41.4x66.2x45.3,White,32GB,Aluminum,
3697,KitchenAid Modern Chair,KIT-FURN-03697,22,Furniture,NaN,KitchenAid,386.55,762.26,2019-04-11,26.44,56.8x51.7x51.8,NaN,NaN,NaN,
3698,The North Face Cycling Jersey Gold V2,THE-CYCL-03698,31,Cycling,NaN,The North Face,177.46,336.47,2023-01-19,8.74,55.9x73.1x41.3,NaN,NaN,NaN,
3699,Mystery of Time by John Smith V2,WAR-NONF-03699,37,Non-Fiction,Featured,Warner Bros,62.79,187.9,2016-07-20,0.0,NaN,Gold,NaN,NaN,
3700,Columbia Bike Helmet Orange,COL-CYCL-03700,31,Cycling,NaN,Columbia,86.16,198.92,2019-09-22,4.06,22.0x52.7x50.4,Silver,NaN,NaN,
3701,Tommy Hilfiger Womens Sweater Green,TOM-TOPS-03701,68,Tops,NaN,Tommy Hilfiger,14.2,18.56,2018-06-14,1.43,55.3x6.5x5.5,Silver,XXL,Linen,
3702,Lenovo Premium Ultra 64GB Space Gray,LEN-SMAR-03702,11,Smartphones,NaN,Lenovo,272.21,531.24,2021-12-07,2.37,49.6x25.1x41.7,Gold,128GB,Stainless Steel,
3703,Williams-Sonoma Garden Tool Set V2,WIL-GARD-03703,25,Garden Supplies,NaN,Williams-Sonoma,144.93,222.86,2016-07-20,21.65,84.6x45.1x58.4,NaN,NaN,Wood,
3704,Logitech iPhone 15 64GB Black,LOG-IPHO-03704,57,iPhone,NaN,Logitech,700.65,1824.98,2017-02-17,4.32,82.5x40.4x3.4,Space Gray,512GB,Plastic,
3705,Tommy Hilfiger Leather Belt Silver,TOM-ACCE-03705,21,Accessories,NaN,Tommy Hilfiger,84.7,174.15,2026-03-20,0.59,91.0x6.5x36.3,Space Gray,XL,Nylon,
3706,Michelin Tool Box Plus,MIC-TOOL-03706,51,Tools,NaN,Michelin,258.93,602.93,2019-04-26,9.21,79.1x74.8x38.1,Green,NaN,NaN,
3707,Calvin Klein Mens Hoodie Yellow,CAL-MENS-03707,66,Mens Outerwear,Seasonal,Calvin Klein,46.7,102.63,2021-02-22,1.5,50.2x47.4x6.3,Brown,L,Nylon,
3708,Nintendo Construction Kit Plus,NIN-BUIL-03708,42,Building Sets,NaN,Nintendo,59.05,92.86,2020-09-19,4.71,61.7x17.4x21.8,NaN,NaN,NaN,
3709,Pottery Barn Modern Shirt,POT-FURN-03709,22,Furniture,NaN,Pottery Barn,43.55,85.79,2019-03-14,7.25,45.2x18.0x3.1,Black,NaN,NaN,
3710,Williams-Sonoma TV Stand Wood,WIL-LIVI-03710,70,Living Room Furniture,Bestseller,Williams-Sonoma,490.77,870.56,2024-05-11,27.81,45.7x19.3x18.6,Green,NaN,NaN,
3711,Kraft Olive Oil Gen2,KRA-PANT-03711,47,Pantry Staples,Seasonal,Kraft,17.72,34.09,2016-02-06,4.65,89.4x38.4x32.0,NaN,NaN,NaN,
3712,Ralph Lauren Womens Pants Brown L,RAL-WOME-03712,18,Womens Clothing,Clearance,Ralph Lauren,60.78,172.46,2017-08-31,0.79,63.6x44.9x23.9,Navy,XL,Polyester,
3713,Adidas Mens Polo Shirt White,ADI-MENS-03713,64,Mens Shirts,Seasonal,Adidas,146.51,437.7,2020-02-16,1.57,99.4x29.7x53.9,Beige,L,Denim,
3714,Crate & Barrel Queen Bed Frame Fabric,CRA-BEDR-03714,71,Bedroom Furniture,New Arrivals,Crate & Barrel,462.05,644.82,2022-12-27,38.65,58.1x75.1x19.2,Yellow,NaN,NaN,
3715,The Great Adventure by Robert Brown Plus,HAC-NONF-03715,37,Non-Fiction,Featured,Hachette,71.85,93.29,2019-02-08,0.0,NaN,NaN,NaN,NaN,
3716,Zara Kids Jacket Gold,ZAR-KIDS-03716,19,Kids Clothing,Bestseller,Zara,89.54,246.33,2016-06-24,0.89,36.6x43.6x29.4,Brown,M,Cotton,
3717,Estee Lauder Cologne 28,EST-FRAG-03717,35,Fragrances,New Arrivals,Estee Lauder,40.38,72.8,2023-12-06,5.34,92.2x21.9x8.8,NaN,NaN,NaN,
3718,Samsung Latitude T480,SAM-BUSI-03718,60,Business Laptops,NaN,Samsung,62.09,135.86,2017-02-01,4.85,69.7x15.3x21.8,Space Gray,NaN,Glass,
3719,"Sony E14 Notebook 27""",SON-LAPT-03719,12,Laptops,Bestseller,Sony,67.97,149.16,2018-01-27,4.63,69.6x23.7x50.1,Blue,32GB,Aluminum,
3720,KitchenAid Queen Bed Frame Leather,KIT-BEDR-03720,71,Bedroom Furniture,New Arrivals,KitchenAid,404.24,1031.53,2023-01-11,7.55,37.9x59.3x13.5,NaN,NaN,Glass,
3721,GNC BCAA,GNC-FITN-03721,54,Fitness Supplements,Bestseller,GNC,101.19,132.3,2019-11-24,7.44,27.7x45.7x8.0,Gold,NaN,NaN,
3722,Scotts Garden Tool Set Edition,SCO-GARD-03722,25,Garden Supplies,NaN,Scotts,188.82,227.83,2018-01-07,7.51,88.5x75.2x22.1,Space Gray,NaN,Plastic,
3723,LG Wireless Audio System,LG-AUDI-03723,13,Audio Equipment,NaN,LG,667.21,1183.29,2017-06-24,1.96,40.2x12.4x11.0,Gold,NaN,Stainless Steel,
3724,The North Face Weight Bench Gen2,THE-STRE-03724,74,Strength Training,Seasonal,The North Face,29.96,48.21,2021-05-10,1.02,66.8x76.3x47.7,NaN,NaN,NaN,
3725,Dove Lipstick Gold,DOV-MAKE-03725,33,Makeup,Featured,Dove,149.0,202.07,2021-01-14,7.79,92.9x79.8x58.3,NaN,NaN,NaN,
3726,Mattel Adventure Board Game V2,MAT-BOAR-03726,41,Board Games,Clearance,Mattel,32.8,51.52,2016-08-25,4.89,71.4x7.4x43.4,Beige,NaN,NaN,
3727,The Great Adventure Guide Book V2,RAN-NONF-03727,37,Non-Fiction,Featured,Random House,28.03,82.66,2026-01-30,0.0,NaN,NaN,NaN,NaN,
3728,Logitech Over-Ear Headphones Black,LOG-HEAD-03728,62,Headphones,Seasonal,Logitech,512.08,754.01,2017-12-07,4.82,16.5x43.4x31.8,Black,NaN,Glass,
3729,Crate & Barrel Kitchen Pants Set,CRA-KITC-03729,23,Kitchen,Bestseller,Crate & Barrel,54.39,108.15,2025-03-30,28.96,87.9x24.5x22.9,Navy,NaN,NaN,
3730,Unilever Granola Bars Plus,UNI-SNAC-03730,45,Snacks,NaN,Unilever,36.76,90.79,2016-08-21,6.05,58.4x63.2x54.7,NaN,NaN,NaN,
3731,Nintendo Hero Action Figure 81,NIN-ACTI-03731,40,Action Figures,New Arrivals,Nintendo,13.45,35.88,2023-03-18,4.18,87.0x34.9x48.8,NaN,NaN,NaN,
3732,PepsiCo Coffee Beans Edition,PEP-BEVE-03732,46,Beverages,Bestseller,PepsiCo,11.35,16.8,2017-12-02,4.64,38.9x34.1x43.3,NaN,NaN,NaN,
3733,"HP ThinkPad E14 17""",HP-BUSI-03733,60,Business Laptops,NaN,HP,222.2,276.02,2026-02-05,4.34,52.0x45.2x46.3,Black,NaN,Plastic,
3734,Puma Womens Jeans Black M,PUM-WOME-03734,69,Womens Pants,Featured,Puma,87.13,161.74,2022-12-14,1.06,24.9x34.7x3.9,Gold,XS,Wool,
3735,Bosch Tool Box,BOS-TOOL-03735,51,Tools,NaN,Bosch,69.97,122.84,2022-09-28,7.13,55.5x67.6x16.2,Green,NaN,NaN,
3736,Funko Construction Kit Plus,FUN-BUIL-03736,42,Building Sets,NaN,Funko,6.03,11.48,2023-05-16,2.68,23.3x9.2x28.5,Beige,NaN,NaN,
3737,Fisher-Price Hero Action Figure 38,FIS-ACTI-03737,40,Action Figures,New Arrivals,Fisher-Price,31.99,60.06,2018-01-17,1.07,61.6x23.8x45.5,NaN,NaN,NaN,
3738,iRobot Outdoor Planter Pink,IRO-GARD-03738,25,Garden Supplies,NaN,iRobot,149.19,206.31,2022-05-24,27.59,81.2x14.7x51.0,Red,NaN,Leather,
3739,Fitbit Studio Monitor Speakers Plus,FIT-AUDI-03739,13,Audio Equipment,NaN,Fitbit,684.3,1848.84,2026-04-26,3.43,44.8x73.2x42.8,Gold,32GB,Carbon Fiber,
3740,LEGO Warrior Action Figure,LEG-ACTI-03740,40,Action Figures,New Arrivals,LEGO,57.23,147.98,2022-03-23,7.74,97.9x73.8x5.6,NaN,NaN,NaN,
3741,Philips Multivitamin,PHI-VITA-03741,53,Vitamins,Bestseller,Philips,41.85,78.08,2025-07-14,1.65,91.0x64.9x18.7,NaN,NaN,NaN,
3742,Nike Casual Sneakers Space Gray,NIK-FOOT-03742,20,Footwear,Seasonal,Nike,64.69,99.3,2022-04-18,0.51,30.2x46.3x10.4,Black,S,Wool,
3743,Dell Smart Watch Gray,DEL-WEAR-03743,15,Wearable Technology,NaN,Dell,520.9,858.68,2020-03-27,0.22,61.0x9.2x13.0,Black,NaN,Carbon Fiber,
3744,Coleman Exercise Bike Edition,COL-CARD-03744,73,Cardio Machines,NaN,Coleman,199.47,240.84,2024-05-20,9.87,67.4x77.9x51.3,NaN,NaN,NaN,
3745,Asus Wireless Headphones Gray V2,ASU-HEAD-03745,62,Headphones,Seasonal,Asus,171.61,509.06,2022-02-25,1.72,35.9x77.3x24.3,Gold,NaN,Plastic,
3746,Bose Wireless Audio System V2,BOS-AUDI-03746,13,Audio Equipment,NaN,Bose,264.84,709.27,2026-04-23,1.15,96.7x44.3x22.2,Silver,128GB,Plastic,
3747,Williams-Sonoma Bookshelf Wood Plus,WIL-OFFI-03747,72,Office Furniture,NaN,Williams-Sonoma,492.65,829.78,2025-01-07,1.14,74.7x51.9x28.8,Orange,NaN,Bamboo,
3748,NYX Cologne 54,NYX-FRAG-03748,35,Fragrances,New Arrivals,NYX,47.92,102.57,2026-01-08,8.82,56.9x38.8x5.5,NaN,NaN,NaN,
3749,Puma Scarf Beige,PUM-ACCE-03749,21,Accessories,NaN,Puma,86.5,104.66,2025-06-05,0.35,73.4x69.7x7.5,Space Gray,M,Wool,
3750,Jazz Ensemble CD Collection V2,WAR-MUSI-03750,38,Music,Featured,Warner Bros,45.53,115.41,2016-06-15,0.0,NaN,NaN,NaN,NaN,
3751,Levis Womens Leggings Red,LEV-WOME-03751,69,Womens Pants,Featured,Levis,145.09,333.53,2020-08-15,1.18,78.5x48.2x27.8,Silver,M,Linen,
3752,3M Socket Set Gen2,3M-TOOL-03752,51,Tools,NaN,3M,123.31,171.5,2016-10-22,0.32,32.0x36.5x23.7,Silver,NaN,NaN,
3753,Schwinn Sleeping Bag Plus,SCH-OUTD-03753,28,Outdoor Recreation,NaN,Schwinn,189.78,549.51,2025-02-10,9.27,19.5x66.7x33.9,NaN,NaN,NaN,
3754,Pottery Barn TV Stand Leather,POT-LIVI-03754,70,Living Room Furniture,Bestseller,Pottery Barn,461.75,1021.27,2019-11-15,42.71,18.1x53.8x25.4,NaN,NaN,Plastic,
3755,WeatherTech Interior Cleaner Plus,WEA-CARC-03755,52,Car Care,Featured,WeatherTech,246.38,576.99,2026-03-07,3.96,27.4x51.6x42.5,NaN,NaN,NaN,
3756,Mattel Warrior Action Figure Gen2,MAT-ACTI-03756,40,Action Figures,New Arrivals,Mattel,16.09,35.06,2017-09-08,5.85,36.6x57.4x18.6,Purple,NaN,NaN,
3757,LOreal Styling Gel Plus,LOR-HAIR-03757,34,Hair Care,Bestseller,LOreal,104.47,233.14,2025-10-24,4.68,37.6x47.1x17.9,NaN,NaN,NaN,
3758,Mattel Doll House Set Plus,MAT-DOLL-03758,43,Dolls,Bestseller,Mattel,69.82,180.46,2022-07-01,6.62,31.2x72.0x44.2,Space Gray,NaN,NaN,
3759,REI Exercise Bike Gen2,REI-CARD-03759,73,Cardio Machines,NaN,REI,79.09,186.68,2022-08-17,6.56,46.2x73.9x51.8,NaN,NaN,NaN,
3760,Nestle Green Tea,NES-BEVE-03760,46,Beverages,Bestseller,Nestle,3.98,11.85,2016-11-05,5.58,92.3x41.4x54.3,NaN,NaN,NaN,
3761,WeatherTech Tire Shine Plus,WEA-CARC-03761,52,Car Care,Featured,WeatherTech,28.49,67.95,2023-03-09,9.95,37.2x74.3x3.9,NaN,NaN,NaN,
3762,Tommy Hilfiger Womens Blouse Green XL,TOM-TOPS-03762,68,Tops,NaN,Tommy Hilfiger,116.51,150.19,2018-09-04,0.56,27.8x61.3x56.9,Rose Gold,M,Leather,
3763,Scotts Nightstand Fabric,SCO-BEDR-03763,71,Bedroom Furniture,New Arrivals,Scotts,421.86,1168.17,2021-12-10,5.71,14.9x31.7x47.0,NaN,NaN,Plastic,
3764,Yeti Swim Goggles,YET-WATE-03764,30,Water Sports,NaN,Yeti,141.5,304.23,2019-08-06,1.65,67.1x21.4x35.9,Green,NaN,NaN,
3765,Patagonia Snorkel Set,PAT-WATE-03765,30,Water Sports,NaN,Patagonia,174.33,514.28,2025-05-08,9.15,64.6x44.7x44.6,NaN,NaN,NaN,
3766,LOreal Eau de Parfum 29,LOR-FRAG-03766,35,Fragrances,New Arrivals,LOreal,105.5,144.77,2025-10-02,4.59,36.3x44.8x19.2,Gold,NaN,NaN,
3767,GNC Multivitamin V2,GNC-VITA-03767,53,Vitamins,Bestseller,GNC,185.01,498.09,2025-04-18,6.99,98.8x74.5x13.4,NaN,NaN,NaN,
3768,Tommy Hilfiger Womens Maxi Dress White,TOM-DRES-03768,67,Dresses,Bestseller,Tommy Hilfiger,59.9,100.03,2021-10-18,1.04,50.1x19.7x9.6,Purple,XL,Wool,
3769,Centrum First Aid Kit Plus,CEN-MEDI-03769,55,Medical Supplies,Seasonal,Centrum,130.95,259.72,2023-02-09,3.55,11.9x71.9x10.7,White,NaN,NaN,
