order_ref,customer_ref,order_status,order_subtotal,tax_total,shipping_fee,discount_total,grand_total,currency_code,purchase_date,shipment_date,delivery_date,device_category,coupon_code,record_created,shipping_method,customer_ip,marketing_channel,payment_method,item_count,refund_amount
11477,8106,Delivered,2988.19,412.13,9.99,4338.29,3410.31,USD,2024-04-27T16:42:55Z,2024-04-28T16:42:55Z,2024-05-01T16:42:55Z,Desktop,SAVE10,2024-04-27T16:42:55Z,Standard,204.222.224.251,Referral,Credit Card,19,0.0
11478,8106,Processing,5297.34,568.18,25.03,0.0,5890.55,USD,2022-07-08T14:58:11Z,,,Mobile,,2022-07-08T14:58:11Z,Express,56.168.58.128,Email,Credit Card,19,0.0
11479,8106,Delivered,3565.29,235.12,22.72,846.86,3823.13,USD,2022-07-08T10:49:11Z,2022-07-10T10:49:11Z,2022-07-13T10:49:11Z,Mobile,SAVE10,2022-07-08T10:49:11Z,2-Day,75.246.92.176,Email,PayPal,9,0.0
11480,8107,Shipped,108.88,12.51,99.15,0.0,220.54,USD,2025-06-22T19:57:59Z,2025-06-24T19:57:59Z,,Desktop,,2025-06-22T19:57:59Z,White Glove,68.178.229.59,Direct,Apple Pay,1,0.0
11481,8107,Delivered,2194.43,228.82,18.45,155.05,2441.7,USD,2023-04-28T11:03:22Z,2023-04-30T11:03:22Z,2023-05-03T11:03:22Z,Desktop,NEWUSER25,2023-04-28T11:03:22Z,2-Day,217.162.90.43,Organic Search,Credit Card,15,0.0
11482,8108,Delivered,3184.09,239.53,17.26,172.99,3440.88,USD,2020-03-15T22:33:39Z,2020-03-18T22:33:39Z,2020-03-25T22:33:39Z,Mobile,NEWUSER25,2020-03-15T22:33:39Z,Priority,90.230.25.62,Social Media,Apple Pay,15,0.0
11483,8108,Cancelled,3109.29,307.99,8.22,918.39,3425.5,USD,2020-03-15T21:28:41Z,,,Mobile,SAVE10,2020-03-15T21:28:41Z,Standard,81.111.194.48,Social Media,Cash on Delivery,10,3425.5
11484,8108,Delivered,3587.09,368.01,0.0,103.73,3955.1,USD,2024-06-05T14:19:38Z,2024-06-05T14:19:38Z,2024-06-12T14:19:38Z,Desktop,FREESHIP,2024-06-05T14:19:38Z,Free Shipping,178.252.148.96,Organic Search,Credit Card,17,947.96
11485,8110,Cancelled,228.92,23.64,28.44,0.0,281.0,USD,2025-01-29T08:13:48Z,,,Desktop,,2025-01-29T08:13:48Z,Express,142.161.133.50,Display Ads,Credit Card,2,281.0
11486,8111,Delivered,8244.79,615.69,29.69,8.66,8890.17,USD,2022-09-20T08:27:49Z,2022-09-20T08:27:49Z,2022-09-27T08:27:49Z,Mobile,SAVE20,2022-09-20T08:27:49Z,Express,7.7.122.6,Organic Search,PayPal,21,0.0
11487,8111,Cancelled,5254.42,446.91,15.07,0.0,5716.4,USD,2022-09-20T06:01:46Z,,,Mobile,,2022-09-20T06:01:46Z,Priority,31.143.154.50,Organic Search,Gift Card,8,5716.4
11488,8111,Returned,5139.13,547.14,22.18,0.0,5708.45,USD,2022-09-20T08:16:47Z,2022-09-22T08:16:47Z,2022-09-25T08:16:47Z,Mobile,,2022-09-20T08:16:47Z,2-Day,204.127.231.58,Organic Search,PayPal,8,5002.16
11489,8112,Delivered,2394.47,155.99,28.54,0.0,2579.0,USD,2024-05-30T15:55:06Z,2024-06-01T15:55:06Z,2024-06-06T15:55:06Z,Mobile,,2024-05-30T15:55:06Z,Express,206.114.133.211,Direct,Gift Card,8,0.0
11490,8112,Delivered,6511.41,661.56,29.43,345.99,7202.4,USD,2023-11-21T19:08:04Z,2023-11-24T19:08:04Z,2023-11-28T19:08:04Z,Desktop,NEWUSER25,2023-11-21T19:08:04Z,Express,141.116.1.229,Organic Search,Credit Card,24,0.0
11491,8112,Cancelled,16267.22,1683.62,8.68,0.0,17959.52,USD,2024-05-30T16:56:59Z,,,Mobile,,2024-05-30T16:56:59Z,Standard,147.2.176.77,Direct,PayPal,18,17959.52
11492,8113,Delivered,4804.12,538.82,29.78,0.0,5372.72,USD,2019-12-22T10:16:15Z,2019-12-25T10:16:15Z,2019-12-29T10:16:15Z,Desktop,,2019-12-22T10:16:15Z,Express,169.98.102.178,Organic Search,Credit Card,11,0.0
11493,8114,Returned,3817.87,275.29,24.07,674.77,4117.23,USD,2025-11-22T21:25:30Z,2025-11-25T21:25:30Z,2025-11-27T21:25:30Z,Tablet,NEWUSER25,2025-11-22T21:25:30Z,Express,7.152.34.28,Paid Search,Credit Card,14,3553.62
11494,8115,Delivered,1488.97,128.23,18.22,0.0,1635.42,USD,2022-01-06T01:18:08Z,2022-01-08T01:18:08Z,2022-01-14T01:18:08Z,Desktop,,2022-01-06T01:18:08Z,Priority,167.44.37.54,Direct,Credit Card,11,0.0
11495,8116,Pending,14873.62,794.48,8.51,156.39,15676.61,USD,2019-01-06T23:17:36Z,,,Desktop,SAVE10,2019-01-06T23:17:36Z,Standard,129.138.94.64,Social Media,Credit Card,17,0.0
11496,8116,Delivered,82.1,7.75,17.47,22.36,107.32,USD,2025-12-12T12:08:46Z,2025-12-12T12:08:46Z,2025-12-15T12:08:46Z,Mobile,CLEARANCE40,2025-12-12T12:08:46Z,2-Day,73.131.80.180,Organic Search,Gift Card,2,0.0
11497,8119,Delivered,11461.14,1191.57,9.32,581.28,12662.03,USD,2020-09-29T18:24:22Z,2020-09-29T18:24:22Z,2020-10-02T18:24:22Z,Mobile,NEWUSER25,2020-09-29T18:24:22Z,Standard,208.244.98.214,Organic Search,Credit Card,15,0.0
11498,8119,Processing,880.26,62.6,0.0,0.0,942.86,USD,2019-02-17T01:39:42Z,,,Desktop,,2019-02-17T01:39:42Z,Free Shipping,91.181.4.239,Social Media,PayPal,5,0.0
11499,8120,Shipped,6586.67,581.76,7.58,147.21,7176.01,USD,2021-12-29T21:26:36Z,2021-12-31T21:26:36Z,,Mobile,WELCOME15,2021-12-29T21:26:36Z,Standard,98.131.38.77,Direct,Credit Card,20,0.0
11500,8120,Delivered,2956.71,335.27,0.0,0.0,3291.98,USD,2022-08-19T08:05:59Z,2022-08-20T08:05:59Z,2022-08-25T08:05:59Z,Desktop,FREESHIP,2022-08-19T08:05:59Z,Free Shipping,69.95.230.93,Organic Search,Gift Card,6,0.0
11501,8121,Cancelled,3388.93,288.57,22.27,985.14,3699.77,USD,2024-02-27T16:48:54Z,,,Mobile,CLEARANCE40,2024-02-27T16:48:54Z,2-Day,168.195.110.99,Referral,Credit Card,13,3699.77
11502,8122,Cancelled,856.93,82.81,8.7,151.22,948.44,USD,2025-02-03T13:55:24Z,,,Desktop,WELCOME15,2025-02-03T13:55:24Z,Standard,145.242.181.34,Organic Search,Credit Card,5,948.44
11503,8123,Processing,2205.45,172.2,9.2,1025.41,2386.85,USD,2019-08-22T16:17:00Z,,,Mobile,CLEARANCE40,2019-08-22T16:17:00Z,Standard,99.183.129.71,Paid Search,Credit Card,6,0.0
11504,8125,Delivered,838.09,84.28,0.0,0.0,922.37,USD,2023-09-20T01:14:39Z,2023-09-23T01:14:39Z,2023-09-29T01:14:39Z,Desktop,FREESHIP,2023-09-20T01:14:39Z,Free Shipping,133.48.192.110,Paid Search,PayPal,13,0.0
11505,8125,Delivered,4216.73,353.87,85.58,804.71,4656.18,USD,2025-07-28T03:25:14Z,2025-07-28T03:25:14Z,2025-08-03T03:25:14Z,Tablet,SAVE10,2025-07-28T03:25:14Z,White Glove,157.15.60.103,Paid Search,Credit Card,14,0.0
11506,8126,Delivered,720.09,64.01,8.5,0.0,792.6,USD,2025-08-05T06:32:57Z,2025-08-06T06:32:57Z,2025-08-12T06:32:57Z,Desktop,,2025-08-05T06:32:57Z,Standard,105.231.126.80,Organic Search,PayPal,7,0.0
11507,8127,Delivered,610.56,55.12,6.04,407.04,671.72,USD,2024-05-22T17:30:01Z,2024-05-22T17:30:01Z,2024-05-26T17:30:01Z,Desktop,CLEARANCE40,2024-05-22T17:30:01Z,Standard,143.116.143.252,Direct,Credit Card,3,0.0
11508,8127,Processing,2616.41,242.37,25.52,27.79,2884.3,USD,2021-07-14T00:47:41Z,,,Mobile,CLEARANCE40,2021-07-14T00:47:41Z,Express,170.4.0.135,Email,Credit Card,10,0.0
11509,8127,Delivered,2135.49,158.26,17.1,142.92,2310.85,USD,2024-05-22T19:35:57Z,2024-05-23T19:35:57Z,2024-05-30T19:35:57Z,Desktop,SAVE20,2024-05-22T19:35:57Z,Priority,76.231.155.66,Direct,Credit Card,13,0.0
11510,8128,Delivered,1626.83,149.67,27.95,51.52,1804.45,USD,2023-03-21T17:00:21Z,2023-03-24T17:00:21Z,2023-03-30T17:00:21Z,Desktop,SAVE10,2023-03-21T17:00:21Z,Express,114.57.227.24,Paid Search,PayPal,17,0.0
11511,8129,Processing,3110.69,271.28,6.65,276.8,3388.62,USD,2025-12-17T04:20:11Z,,,Desktop,SAVE20,2025-12-17T04:20:11Z,Standard,126.245.191.223,Social Media,Credit Card,13,0.0
11512,8129,Delivered,2321.7,224.88,24.58,520.11,2571.16,USD,2019-11-28T13:22:40Z,2019-11-28T13:22:40Z,2019-12-02T13:22:40Z,Desktop,SAVE20,2019-11-28T13:22:40Z,2-Day,192.85.128.135,Organic Search,PayPal,8,0.0
11513,8130,Delivered,237.6,22.85,22.8,0.0,283.25,USD,2025-07-03T15:26:41Z,2025-07-05T15:26:41Z,2025-07-08T15:26:41Z,Mobile,,2025-07-03T15:26:41Z,2-Day,80.228.6.137,Organic Search,PayPal,1,0.0
11514,8130,Delivered,3583.1,331.95,9.47,0.0,3924.52,USD,2025-07-03T14:24:59Z,2025-07-04T14:24:59Z,2025-07-10T14:24:59Z,Mobile,,2025-07-03T14:24:59Z,Standard,103.129.44.203,Organic Search,Gift Card,9,0.0
11515,8130,Cancelled,2964.21,525.61,9.9,2752.49,3499.72,USD,2024-04-30T03:03:53Z,,,Desktop,CLEARANCE40,2024-04-30T03:03:53Z,Standard,190.235.22.4,Organic Search,PayPal,20,3499.72
11516,8131,Delivered,286.32,52.62,13.79,337.05,352.73,USD,2024-06-16T07:45:10Z,2024-06-17T07:45:10Z,2024-06-20T07:45:10Z,Mobile,,2024-06-16T07:45:10Z,Priority,209.120.1.180,Direct,PayPal,5,0.0
11517,8132,Shipped,4713.71,442.0,8.05,1633.02,5163.76,USD,2024-04-20T10:45:06Z,2024-04-23T10:45:06Z,,Desktop,CLEARANCE40,2024-04-20T10:45:06Z,Standard,71.45.115.209,Organic Search,Credit Card,27,0.0
11518,8132,Delivered,2789.54,274.82,22.44,2.52,3086.8,USD,2025-07-13T10:17:51Z,2025-07-15T10:17:51Z,2025-07-18T10:17:51Z,Mobile,WELCOME15,2025-07-13T10:17:51Z,Express,135.144.121.14,Display Ads,Gift Card,12,0.0
11519,8132,Shipped,1794.05,204.23,7.72,525.97,2006.0,USD,2024-04-20T12:48:44Z,2024-04-22T12:48:44Z,,Desktop,NEWUSER25,2024-04-20T12:48:44Z,Standard,180.212.253.58,Organic Search,Apple Pay,4,0.0
11520,8133,Shipped,3334.79,322.9,16.74,0.0,3674.43,USD,2024-07-06T15:52:48Z,2024-07-06T15:52:48Z,,Mobile,,2024-07-06T15:52:48Z,Priority,203.24.190.11,Paid Search,Credit Card,6,0.0
11521,8135,Delivered,137.45,15.4,7.76,45.81,160.61,USD,2025-09-29T23:41:45Z,2025-09-30T23:41:45Z,2025-10-07T23:41:45Z,Desktop,NEWUSER25,2025-09-29T23:41:45Z,Standard,66.222.25.37,Display Ads,PayPal,2,0.0
11522,8136,Delivered,2481.69,249.34,8.37,262.01,2739.4,USD,2025-06-02T18:59:21Z,2025-06-04T18:59:21Z,2025-06-11T18:59:21Z,Desktop,WELCOME15,2025-06-02T18:59:21Z,Standard,107.217.84.160,Social Media,Credit Card,16,0.0
11523,8137,Delivered,5186.5,454.87,0.0,0.0,5641.37,USD,2025-04-03T05:23:16Z,2025-04-03T05:23:16Z,2025-04-07T05:23:16Z,Desktop,FREESHIP,2025-04-03T05:23:16Z,Free Shipping,166.141.169.236,Paid Search,Cash on Delivery,8,0.0
11524,8137,Delivered,3039.64,293.91,20.45,60.81,3354.0,USD,2024-10-20T07:52:34Z,2024-10-22T07:52:34Z,2024-10-26T07:52:34Z,Desktop,SAVE10,2024-10-20T07:52:34Z,2-Day,1.42.172.121,Organic Search,PayPal,10,0.0
11525,8138,Delivered,5911.68,400.98,0.0,0.0,6312.66,USD,2019-01-18T00:02:20Z,2019-01-21T00:02:20Z,2019-01-23T00:02:20Z,Desktop,FREESHIP,2019-01-18T00:02:20Z,Free Shipping,73.86.37.205,Organic Search,Gift Card,13,0.0
11526,8139,Delivered,1929.44,155.04,6.9,35.47,2091.38,USD,2022-12-28T03:34:45Z,2022-12-31T03:34:45Z,2023-01-03T03:34:45Z,Mobile,SAVE10,2022-12-28T03:34:45Z,Standard,66.147.182.233,Organic Search,Credit Card,11,0.0
11527,8139,Cancelled,4797.3,352.28,0.0,0.0,5149.58,USD,2021-09-21T14:38:11Z,,,Desktop,FREESHIP,2021-09-21T14:38:11Z,Free Shipping,164.33.159.170,Organic Search,PayPal,7,5149.58
11528,8140,Processing,2407.67,169.55,14.69,11.99,2591.91,USD,2023-07-02T15:23:05Z,,,Desktop,NEWUSER25,2023-07-02T15:23:05Z,Priority,152.177.69.66,Paid Search,Credit Card,3,0.0
11529,8141,Delivered,3247.59,279.67,19.71,0.0,3546.97,USD,2023-05-08T14:51:27Z,2023-05-09T14:51:27Z,2023-05-12T14:51:27Z,Desktop,,2023-05-08T14:51:27Z,Priority,190.202.213.163,Organic Search,Apple Pay,13,0.0
11530,8142,Processing,378.16,19.06,25.76,0.0,422.98,USD,2023-02-15T03:17:59Z,,,Desktop,,2023-02-15T03:17:59Z,Express,198.61.46.49,Direct,Apple Pay,1,0.0
11531,8143,Shipped,4557.26,532.23,0.0,3008.88,5089.49,USD,2019-05-03T01:57:28Z,2019-05-06T01:57:28Z,,Desktop,FREESHIP,2019-05-03T01:57:28Z,Free Shipping,81.178.52.157,Direct,Apple Pay,7,0.0
11532,8144,Delivered,6993.23,735.56,0.0,943.27,7728.79,USD,2023-03-30T01:20:35Z,2023-04-02T01:20:35Z,2023-04-07T01:20:35Z,Mobile,NEWUSER25,2023-03-30T01:20:35Z,Free Shipping,104.27.169.180,Paid Search,Credit Card,12,0.0
11533,8145,Delivered,4976.2,321.2,0.0,0.0,5297.4,USD,2025-12-22T15:14:45Z,2025-12-23T15:14:45Z,2025-12-25T00:00:00Z,Desktop,FREESHIP,2025-12-22T15:14:45Z,Free Shipping,37.23.122.222,Direct,Credit Card,15,0.0
11534,8145,Delivered,4499.83,402.11,9.49,1577.37,4911.43,USD,2025-09-27T22:40:52Z,2025-09-28T22:40:52Z,2025-10-03T22:40:52Z,Mobile,NEWUSER25,2025-09-27T22:40:52Z,Standard,80.124.123.158,Organic Search,PayPal,18,0.0
11535,8146,Delivered,993.48,74.89,0.0,0.0,1068.37,USD,2017-10-04T11:14:42Z,2017-10-07T11:14:42Z,2017-10-13T11:14:42Z,Mobile,FREESHIP,2017-10-04T11:14:42Z,Free Shipping,135.30.154.70,Social Media,Gift Card,11,0.0
11536,8148,Delivered,1105.7,98.14,0.0,34.59,1203.84,USD,2023-12-06T06:54:22Z,2023-12-09T06:54:22Z,2023-12-11T06:54:22Z,Desktop,SAVE10,2023-12-06T06:54:22Z,Free Shipping,108.241.36.250,Social Media,Apple Pay,7,0.0
11537,8148,Shipped,5005.76,306.2,6.36,178.71,5318.32,USD,2025-12-22T06:55:19Z,2025-12-25T00:00:00Z,,Mobile,SAVE20,2025-12-22T06:55:19Z,Standard,61.35.57.13,Direct,Credit Card,16,0.0
11538,8149,Cancelled,3730.98,305.23,18.54,207.52,4054.75,USD,2022-06-23T14:30:17Z,,,Mobile,WELCOME15,2022-06-23T14:30:17Z,2-Day,135.236.85.183,Organic Search,Gift Card,14,4054.75
11539,8149,Delivered,9707.56,1048.26,21.37,0.0,10777.19,USD,2025-08-26T20:44:08Z,2025-08-28T20:44:08Z,2025-09-02T20:44:08Z,Desktop,,2025-08-26T20:44:08Z,2-Day,192.194.117.18,Organic Search,Apple Pay,15,0.0
11540,8152,Cancelled,1247.31,123.92,0.0,26.83,1371.23,USD,2025-07-11T05:45:28Z,,,Desktop,SAVE20,2025-07-11T05:45:28Z,Free Shipping,151.21.74.61,Paid Search,Cash on Delivery,3,1371.23
11541,8153,Processing,4202.24,250.02,19.26,262.98,4471.52,USD,2019-04-04T09:25:05Z,,,Mobile,CLEARANCE40,2019-04-04T09:25:05Z,Priority,164.155.114.31,Referral,PayPal,17,0.0
11542,8154,Cancelled,4981.63,512.54,23.63,526.61,5517.8,USD,2024-07-30T10:40:51Z,,,Mobile,SAVE10,2024-07-30T10:40:51Z,Express,141.122.15.139,Social Media,PayPal,12,5517.8
11543,8155,Delivered,2634.55,189.55,15.84,217.42,2839.94,USD,2025-10-21T15:08:46Z,2025-10-24T15:08:46Z,2025-10-26T15:08:46Z,Desktop,SAVE10,2025-10-21T15:08:46Z,2-Day,142.232.132.19,Organic Search,Credit Card,18,0.0
11544,8156,Cancelled,10618.59,1203.24,16.76,72.92,11838.59,USD,2024-11-27T01:16:05Z,,,Desktop,CLEARANCE40,2024-11-27T01:16:05Z,Priority,146.115.157.249,Organic Search,PayPal,18,11838.59
11545,8157,Delivered,5196.55,550.66,0.0,664.95,5747.21,USD,2019-07-25T23:06:53Z,2019-07-27T23:06:53Z,2019-07-29T23:06:53Z,Desktop,SAVE20,2019-07-25T23:06:53Z,Free Shipping,221.54.93.165,Organic Search,PayPal,6,0.0
11546,8158,Cancelled,12510.78,1275.51,19.75,43.56,13806.04,USD,2016-08-12T07:01:14Z,,,Mobile,NEWUSER25,2016-08-12T07:01:14Z,2-Day,17.190.8.152,Social Media,Credit Card,19,13806.04
11547,8159,Processing,8669.52,665.72,7.69,926.58,9342.93,USD,2024-12-03T05:26:55Z,,,Desktop,CLEARANCE40,2024-12-03T05:26:55Z,Standard,125.253.137.247,Direct,PayPal,15,0.0
11548,8159,Delivered,6041.76,482.33,19.07,262.7,6543.16,USD,2021-02-22T14:19:47Z,2021-02-23T14:19:47Z,2021-02-25T14:19:47Z,Mobile,NEWUSER25,2021-02-22T14:19:47Z,2-Day,175.6.234.209,Social Media,PayPal,9,0.0
11549,8160,Delivered,1625.79,113.82,16.13,1036.22,1755.74,USD,2019-03-16T23:03:11Z,2019-03-18T23:03:11Z,2019-03-24T23:03:11Z,Desktop,WELCOME15,2019-03-16T23:03:11Z,2-Day,144.29.209.37,Display Ads,Credit Card,3,0.0
11550,8160,Delivered,6153.17,360.17,0.0,137.07,6513.34,USD,2021-12-02T10:02:47Z,2021-12-02T10:02:47Z,2021-12-09T10:02:47Z,Desktop,FREESHIP,2021-12-02T10:02:47Z,Free Shipping,112.94.94.224,Social Media,Credit Card,16,0.0
11551,8161,Delivered,3316.5,304.62,9.24,0.0,3630.36,USD,2020-05-07T15:55:40Z,2020-05-09T15:55:40Z,2020-05-11T15:55:40Z,Desktop,,2020-05-07T15:55:40Z,Standard,201.143.99.182,Email,Credit Card,4,0.0
11552,8161,Delivered,7386.54,528.49,27.7,675.7,7942.73,USD,2020-05-07T16:03:53Z,2020-05-10T16:03:53Z,2020-05-16T16:03:53Z,Desktop,SAVE20,2020-05-07T16:03:53Z,Express,7.213.46.147,Email,PayPal,14,0.0
11553,8162,Shipped,9696.47,807.15,8.2,76.99,10511.82,USD,2022-06-25T18:48:21Z,2022-06-27T18:48:21Z,,Mobile,SAVE20,2022-06-25T18:48:21Z,Standard,46.3.248.84,Direct,Credit Card,21,0.0
11554,8162,Processing,2224.28,173.67,22.23,315.64,2420.18,USD,2022-09-06T20:36:54Z,,,Mobile,SAVE20,2022-09-06T20:36:54Z,Express,27.225.228.163,Organic Search,PayPal,10,0.0
11555,8163,Delivered,3449.74,258.02,0.0,0.0,3707.76,USD,2020-10-21T00:14:20Z,2020-10-24T00:14:20Z,2020-10-28T00:14:20Z,Mobile,FREESHIP,2020-10-21T00:14:20Z,Free Shipping,160.162.86.104,Organic Search,PayPal,9,0.0
11556,8164,Shipped,3039.06,283.99,0.0,76.37,3323.05,USD,2025-05-16T01:02:12Z,2025-05-17T01:02:12Z,,Desktop,FREESHIP,2025-05-16T01:02:12Z,Free Shipping,132.45.213.190,Direct,Credit Card,11,0.0
11557,8164,Delivered,503.34,41.79,9.24,0.0,554.37,USD,2025-05-16T03:01:43Z,2025-05-16T03:01:43Z,2025-05-18T03:01:43Z,Desktop,,2025-05-16T03:01:43Z,Standard,223.231.49.252,Direct,Gift Card,5,0.0
11558,8165,Delivered,36.15,3.33,14.85,0.0,54.33,USD,2022-12-19T01:04:40Z,2022-12-19T01:04:40Z,2022-12-24T01:04:40Z,Desktop,,2022-12-19T01:04:40Z,Priority,92.198.134.107,Organic Search,Credit Card,1,0.0
11559,8165,Delivered,2519.78,224.22,0.0,0.0,2744.0,USD,2024-01-16T21:41:45Z,2024-01-19T21:41:45Z,2024-01-24T21:41:45Z,Mobile,FREESHIP,2024-01-16T21:41:45Z,Free Shipping,124.154.0.128,Organic Search,PayPal,10,0.0
11560,8165,Returned,1482.43,137.47,24.24,261.61,1644.14,USD,2025-10-31T07:28:02Z,2025-11-02T07:28:02Z,2025-11-04T07:28:02Z,Tablet,WELCOME15,2025-10-31T07:28:02Z,2-Day,90.199.14.124,Direct,Apple Pay,4,1624.99
11561,8165,Delivered,1949.11,237.55,16.13,1748.77,2202.79,USD,2022-12-18T23:00:37Z,2022-12-19T23:00:37Z,2022-12-22T23:00:37Z,Desktop,CLEARANCE40,2022-12-18T23:00:37Z,Priority,158.188.121.117,Organic Search,PayPal,12,0.0
11562,8166,Shipped,4593.46,326.58,13.21,341.09,4933.25,USD,2024-12-20T11:01:51Z,2024-12-20T11:01:51Z,,Tablet,SAVE20,2024-12-20T11:01:51Z,Priority,11.2.143.61,Social Media,Gift Card,19,0.0
11563,8167,Processing,4293.46,338.57,24.59,922.82,4656.62,USD,2021-03-08T07:04:24Z,,,Mobile,NEWUSER25,2021-03-08T07:04:24Z,Express,91.24.106.189,Direct,PayPal,28,0.0
11564,8167,Delivered,9036.29,753.89,20.98,90.79,9811.16,USD,2021-03-08T05:05:51Z,2021-03-08T05:05:51Z,2021-03-14T05:05:51Z,Mobile,CLEARANCE40,2021-03-08T05:05:51Z,Express,175.194.187.27,Direct,PayPal,18,0.0
11565,8168,Delivered,3820.37,347.5,0.0,0.0,4167.87,USD,2021-09-24T08:16:03Z,2021-09-25T08:16:03Z,2021-10-01T08:16:03Z,Tablet,FREESHIP,2021-09-24T08:16:03Z,Free Shipping,126.23.17.26,Email,Credit Card,9,0.0
11566,8169,Delivered,3378.51,268.62,56.88,330.8,3704.01,USD,2025-02-06T17:43:22Z,2025-02-06T17:43:22Z,2025-02-12T17:43:22Z,Tablet,WELCOME15,2025-02-06T17:43:22Z,White Glove,51.108.6.231,Social Media,PayPal,14,0.0
11567,8169,Delivered,2154.26,164.05,22.35,422.19,2340.66,USD,2025-02-06T16:43:01Z,2025-02-07T16:43:01Z,2025-02-14T16:43:01Z,Tablet,WELCOME15,2025-02-06T16:43:01Z,2-Day,79.167.83.205,Social Media,Gift Card,11,0.0
11568,8170,Delivered,8148.77,829.46,8.95,844.91,8987.18,USD,2024-09-05T10:52:37Z,2024-09-08T10:52:37Z,2024-09-15T10:52:37Z,Mobile,CLEARANCE40,2024-09-05T10:52:37Z,Standard,36.6.149.148,Organic Search,Credit Card,11,0.0
11569,8170,Processing,4318.04,335.95,22.66,602.95,4676.65,USD,2023-05-31T10:40:32Z,,,Desktop,SAVE20,2023-05-31T10:40:32Z,Express,17.152.3.225,Organic Search,Credit Card,15,0.0
11570,8171,Delivered,15142.01,1318.7,9.4,473.01,16470.11,USD,2025-09-16T16:13:31Z,2025-09-19T16:13:31Z,2025-09-26T16:13:31Z,Mobile,SAVE10,2025-09-16T16:13:31Z,Standard,73.164.110.199,Organic Search,Credit Card,33,0.0
11571,8171,Delivered,4155.57,365.82,0.0,370.74,4521.39,USD,2023-06-08T02:10:12Z,2023-06-11T02:10:12Z,2023-06-13T02:10:12Z,Tablet,FREESHIP,2023-06-08T02:10:12Z,Free Shipping,133.30.74.55,Organic Search,Gift Card,24,0.0
11572,8172,Pending,892.55,96.97,9.64,595.03,999.16,USD,2023-05-04T20:24:23Z,,,Desktop,CLEARANCE40,2023-05-04T20:24:23Z,Standard,206.40.206.239,Email,Gift Card,6,0.0
11573,8172,Delivered,6358.61,545.16,7.67,933.6,6911.44,USD,2022-07-23T18:12:33Z,2022-07-23T18:12:33Z,2022-07-25T18:12:33Z,Mobile,WELCOME15,2022-07-23T18:12:33Z,Standard,142.20.251.233,Email,PayPal,15,0.0
11574,8172,Delivered,2312.58,219.87,14.36,0.0,2546.81,USD,2022-07-17T19:22:27Z,2022-07-18T19:22:27Z,2022-07-20T19:22:27Z,Mobile,,2022-07-17T19:22:27Z,Priority,72.41.164.132,Email,Credit Card,14,0.0
11575,8173,Delivered,1166.44,111.52,127.23,300.45,1405.19,USD,2020-03-29T04:01:06Z,2020-03-29T04:01:06Z,2020-04-01T04:01:06Z,Desktop,SAVE20,2020-03-29T04:01:06Z,White Glove,23.110.114.119,Direct,PayPal,7,0.0
11576,8174,Shipped,1249.59,98.82,134.51,0.0,1482.92,USD,2015-07-25T19:05:05Z,2015-07-28T19:05:05Z,,Mobile,,2015-07-25T19:05:05Z,White Glove,179.147.220.54,Direct,Credit Card,3,0.0
11577,8174,Pending,7751.57,635.86,59.67,117.95,8447.1,USD,2015-07-25T22:00:43Z,,,Mobile,SAVE20,2015-07-25T22:00:43Z,White Glove,3.8.96.13,Direct,PayPal,20,0.0
11578,8174,Delivered,833.77,71.95,13.57,109.76,919.29,USD,2020-01-22T14:34:35Z,2020-01-25T14:34:35Z,2020-01-30T14:34:35Z,Tablet,CLEARANCE40,2020-01-22T14:34:35Z,Priority,89.169.221.161,Paid Search,Credit Card,9,0.0
11579,8175,Delivered,1138.36,96.77,0.0,0.0,1235.13,USD,2024-10-03T03:34:35Z,2024-10-03T03:34:35Z,2024-10-07T03:34:35Z,Tablet,FREESHIP,2024-10-03T03:34:35Z,Free Shipping,210.200.108.169,Direct,Credit Card,9,0.0
11580,8175,Processing,2165.99,154.63,15.48,857.28,2336.1,USD,2024-06-05T16:20:26Z,,,Desktop,WELCOME15,2024-06-05T16:20:26Z,Priority,218.3.249.218,Social Media,Credit Card,15,0.0
11581,8175,Delivered,5890.41,508.78,22.86,259.55,6422.05,USD,2024-11-23T22:22:41Z,2024-11-23T22:22:41Z,2024-11-27T22:22:41Z,Desktop,WELCOME15,2024-11-23T22:22:41Z,2-Day,203.132.96.32,Direct,Gift Card,21,0.0
11582,8176,Delivered,2649.29,259.59,102.23,478.88,3011.11,USD,2019-11-12T05:58:24Z,2019-11-14T05:58:24Z,2019-11-19T05:58:24Z,Tablet,CLEARANCE40,2019-11-12T05:58:24Z,White Glove,200.160.38.13,Organic Search,Credit Card,17,0.0
11583,8176,Delivered,6809.72,808.08,15.07,2269.91,7632.87,USD,2019-02-01T11:36:36Z,2019-02-01T11:36:36Z,2019-02-04T11:36:36Z,Tablet,NEWUSER25,2019-02-01T11:36:36Z,2-Day,66.147.64.135,Paid Search,Credit Card,7,0.0
11584,8176,Shipped,3371.94,573.58,20.82,3794.08,3966.34,USD,2021-01-19T03:36:42Z,2021-01-19T03:36:42Z,,Mobile,,2021-01-19T03:36:42Z,Express,5.142.240.114,Social Media,Credit Card,17,0.0
11585,8176,Cancelled,6954.97,529.67,16.66,783.55,7501.3,USD,2020-11-18T03:48:51Z,,,Tablet,SAVE20,2020-11-18T03:48:51Z,Priority,205.15.5.26,Organic Search,Credit Card,13,7501.3
