payment_ref,order_ref,payment_type,gateway_provider,payment_status,gateway_transaction_id,transaction_fee,refund_total,transaction_date,refund_processed_date,payment_amount,currency_code,record_created,customer_ip,billing_country,card_last_four,card_brand,authorization_code,risk_score,retry_attempt
10760,10760,Credit Card,Square,Completed,sq_38638337330405,128.97,0.0,2023-01-08T01:32:22Z,,4071.18,USD,2023-01-08T01:33:19Z,139.30.156.180,US,2192,MasterCard,AUTH-375086,45,0
10761,10761,Credit Card,Adyen,Completed,ADY9003133919226,60.64,0.0,2022-09-30T23:34:27Z,,2164.58,USD,2022-09-30T23:34:41Z,150.46.219.131,US,3403,MasterCard,AUTH-506136,6,0
10762,10762,Credit Card,Square,Completed,sq_64912312949475,39.39,0.0,2024-06-06T23:04:15Z,,2429.67,USD,2024-06-06T23:05:08Z,187.254.101.198,CA,2500,Visa,AUTH-956835,48,0
10763,10763,Credit Card,Authorize.net,Completed,AUTH762526878,69.03,0.0,2021-04-10T19:29:36Z,,2571.21,USD,2021-04-10T19:30:15Z,65.81.52.17,CA,8221,MasterCard,AUTH-779337,58,0
10764,10764,PayPal,Braintree,Completed,bt_65199356430,98.95,0.0,2025-12-05T18:11:10Z,,4078.02,USD,2025-12-05T18:12:09Z,63.13.170.232,US,,,,7,0
10765,10765,Cash on Delivery,COD,Completed,COD010765,0.0,0.0,2025-01-16T02:03:50Z,,1846.65,USD,2025-01-16T02:04:14Z,19.52.230.76,US,,,,5,0
10766,10766,PayPal,PayPal,Pending,,0.0,0.0,2025-01-16T01:18:39Z,,1440.56,USD,2025-01-16T01:18:53Z,211.20.104.251,US,,,,23,0
10767,10767,Credit Card,Braintree,Partially Refunded,bt_74412525801,110.58,3540.91,2025-08-05T12:00:51Z,2025-08-18T12:00:51Z,4011.52,USD,2025-08-05T12:00:54Z,118.246.228.75,US,8645,MasterCard,,28,0
10768,10768,Credit Card,Stripe,Completed,pi_14885311297156,226.57,0.0,2024-06-25T11:03:02Z,,8871.46,USD,2024-06-25T11:03:10Z,78.194.38.32,US,1981,American Express,AUTH-174946,17,0
10769,10769,PayPal,PayPal,Completed,PAY-37452543026,267.47,0.0,2025-09-22T10:45:36Z,,8226.93,USD,2025-09-22T10:46:24Z,101.232.87.205,US,,,,52,2
10770,10770,Credit Card,Stripe,Refunded,pi_47657135754205,64.36,2101.99,2023-03-23T12:21:59Z,2023-04-02T12:21:59Z,2101.99,USD,2023-03-23T12:22:09Z,176.9.25.242,US,1110,Visa,,33,0
10771,10771,Apple Pay,Adyen,Completed,ADY4447466914375,186.71,0.0,2024-11-15T20:34:18Z,,7570.09,USD,2024-11-15T20:35:17Z,95.39.253.111,US,,,,39,0
10772,10772,PayPal,PayPal,Completed,PAY-34071994605,74.14,0.0,2023-12-22T03:58:20Z,,2300.29,USD,2023-12-22T03:58:24Z,120.203.216.53,US,,,,8,1
10773,10773,Credit Card,Stripe,Completed,pi_55606898989234,297.5,0.0,2024-03-13T22:36:04Z,,9359.54,USD,2024-03-13T22:37:04Z,217.69.134.193,US,9900,MasterCard,AUTH-889110,54,0
10774,10774,PayPal,PayPal,Completed,PAY-38320968533,183.41,0.0,2024-11-15T19:29:23Z,,5541.19,USD,2024-11-15T19:30:15Z,213.41.237.209,US,,,,13,0
10775,10775,Credit Card,Authorize.net,Pending,,0.0,0.0,2025-06-28T17:36:10Z,,4405.65,USD,2025-06-28T17:37:04Z,110.141.174.252,CA,2102,Visa,,34,0
10776,10776,Credit Card,Braintree,Completed,bt_81120734741,189.24,0.0,2025-07-14T15:33:01Z,,5493.29,USD,2025-07-14T15:34:00Z,1.191.43.44,CA,5806,Visa,AUTH-902930,68,1
10777,10777,Credit Card,Stripe,Completed,pi_15840631908719,27.74,0.0,2025-07-14T15:48:06Z,,911.68,USD,2025-07-14T15:48:48Z,218.156.240.203,CA,6168,Visa,AUTH-715450,39,0
10778,10778,Credit Card,Braintree,Completed,bt_55253604667,89.12,0.0,2025-12-07T11:29:38Z,,4294.51,USD,2025-12-07T11:30:34Z,51.126.120.126,CA,4530,Visa,AUTH-281736,36,0
10779,10779,PayPal,PayPal,Completed,PAY-53014545619,16.01,0.0,2025-07-14T14:52:29Z,,478.34,USD,2025-07-14T14:53:27Z,107.221.193.138,CA,,,,40,1
10780,10780,Gift Card,Square,Completed,sq_30162856087863,0.0,0.0,2025-10-28T15:10:27Z,,2351.97,USD,2025-10-28T15:10:33Z,219.178.93.189,US,,,,59,1
10781,10781,Gift Card,Square,Completed,sq_17833422814658,0.0,0.0,2023-09-24T06:51:19Z,,1168.76,USD,2023-09-24T06:51:21Z,38.253.131.47,US,,,,13,0
10782,10782,Credit Card,Stripe,Completed,pi_14452047298891,28.09,0.0,2023-10-20T07:34:45Z,,1184.93,USD,2023-10-20T07:35:31Z,199.53.116.217,US,9275,MasterCard,AUTH-834283,76,0
10783,10783,Credit Card,Braintree,Partially Refunded,bt_89515470228,109.44,6307.02,2024-11-04T03:19:02Z,2024-11-08T03:19:02Z,6469.41,USD,2024-11-04T03:19:18Z,121.162.146.201,US,2124,MasterCard,,30,0
10784,10784,Apple Pay,Adyen,Completed,ADY3911250540092,56.4,0.0,2025-03-05T23:19:24Z,,1906.74,USD,2025-03-05T23:19:41Z,120.81.236.73,US,,,,66,0
10785,10785,PayPal,PayPal,Completed,PAY-29257240713,30.98,0.0,2024-02-17T14:26:24Z,,1606.63,USD,2024-02-17T14:27:10Z,123.144.5.139,US,,,,23,0
10786,10786,PayPal,PayPal,Completed,PAY-11469339294,37.61,0.0,2025-02-08T17:05:35Z,,2325.51,USD,2025-02-08T17:06:13Z,56.31.77.29,US,,,,59,0
10787,10787,PayPal,PayPal,Completed,PAY-84147967439,9.69,0.0,2025-06-17T17:02:44Z,,312.85,USD,2025-06-17T17:03:10Z,204.123.60.201,US,,,,57,0
10788,10788,Apple Pay,Adyen,Completed,ADY1931151622579,294.3,0.0,2022-05-22T20:20:13Z,,13859.05,USD,2022-05-22T20:21:05Z,48.61.180.180,US,,,,31,0
10789,10789,Credit Card,Braintree,Pending,,0.0,0.0,2023-10-01T14:11:33Z,,2282.46,USD,2023-10-01T14:11:59Z,184.159.69.156,US,1959,Visa,,33,0
10790,10790,Credit Card,Authorize.net,Completed,AUTH875327382,197.33,0.0,2020-02-29T20:49:00Z,,6408.29,USD,2020-02-29T20:49:59Z,163.2.241.100,US,7449,MasterCard,AUTH-957689,11,0
10791,10791,Credit Card,Square,Completed,sq_84116086149444,241.25,0.0,2022-07-19T05:48:59Z,,8559.54,USD,2022-07-19T05:49:50Z,146.117.250.1,US,2653,American Express,AUTH-500958,54,0
10792,10792,PayPal,Braintree,Completed,bt_69882595361,81.65,0.0,2023-01-10T23:56:00Z,,3272.54,USD,2023-01-10T23:56:12Z,33.165.103.61,US,,,,23,0
10793,10793,Apple Pay,Braintree,Completed,bt_72458433584,337.96,0.0,2024-08-06T19:27:26Z,,9967.19,USD,2024-08-06T19:27:40Z,176.241.119.202,US,,,,20,0
10794,10794,Credit Card,Braintree,Completed,bt_56558617118,101.51,0.0,2018-07-17T06:02:25Z,,4398.22,USD,2018-07-17T06:03:16Z,166.26.84.19,US,5248,Visa,AUTH-520425,35,0
10795,10795,Credit Card,Stripe,Completed,pi_14452408845543,72.34,0.0,2025-02-12T20:47:07Z,,2963.2,USD,2025-02-12T20:47:27Z,18.121.205.196,US,2978,Visa,AUTH-477792,11,0
10796,10796,PayPal,Braintree,Refunded,bt_42028591549,8.44,408.58,2023-12-11T04:35:59Z,2023-12-17T04:35:59Z,408.58,USD,2023-12-11T04:36:12Z,201.69.194.229,US,,,,3,0
10797,10797,Credit Card,Stripe,Completed,pi_28547999764788,19.83,0.0,2023-12-11T03:48:17Z,,821.34,USD,2023-12-11T03:49:10Z,203.151.150.204,US,5569,Visa,AUTH-771300,22,0
10798,10798,Credit Card,Square,Partially Refunded,sq_31347572886200,168.47,5327.44,2019-09-20T22:28:22Z,2019-09-30T22:28:22Z,5616.45,USD,2019-09-20T22:28:32Z,121.0.105.103,US,9138,MasterCard,,7,0
10799,10799,Gift Card,Stripe,Completed,pi_65980319923112,0.0,0.0,2016-11-12T20:45:57Z,,2482.6,USD,2016-11-12T20:46:30Z,67.65.89.166,US,,,,65,0
10800,10800,Credit Card,Square,Completed,sq_34833766011508,100.72,0.0,2025-09-07T14:22:09Z,,4744.99,USD,2025-09-07T14:22:32Z,22.67.138.209,US,6448,Visa,AUTH-665861,21,0
10801,10801,Credit Card,Authorize.net,Refunded,AUTH943218158,37.87,2114.15,2023-12-14T18:26:21Z,2023-12-27T18:26:21Z,2114.15,USD,2023-12-14T18:26:58Z,82.57.127.70,US,9576,MasterCard,,46,0
10802,10802,Credit Card,Adyen,Partially Refunded,ADY3822966375247,121.43,3315.27,2025-10-08T03:55:06Z,2025-10-10T03:55:06Z,3807.16,USD,2025-10-08T03:55:46Z,129.162.89.154,US,7968,MasterCard,,1,0
10803,10803,Apple Pay,Braintree,Completed,bt_42949361857,240.3,0.0,2025-02-15T12:31:40Z,,11649.82,USD,2025-02-15T12:32:00Z,104.34.27.45,CA,,,,8,0
10804,10804,PayPal,PayPal,Completed,PAY-42317754231,48.55,0.0,2025-02-18T12:33:58Z,,1782.15,USD,2025-02-18T12:34:46Z,105.140.84.183,US,,,,39,0
10805,10805,Credit Card,Adyen,Completed,ADY3690475027810,264.38,0.0,2024-08-29T16:52:22Z,,8434.37,USD,2024-08-29T16:52:57Z,90.69.179.249,US,9645,Discover,AUTH-810386,15,0
10806,10806,Gift Card,Stripe,Completed,pi_61196317885830,0.0,0.0,2020-05-04T20:42:59Z,,2285.55,USD,2020-05-04T20:43:10Z,59.120.119.30,US,,,,72,0
10807,10807,PayPal,PayPal,Refunded,PAY-56871145117,146.29,4460.81,2020-05-04T20:54:18Z,2020-05-11T20:54:18Z,4460.81,USD,2020-05-04T20:55:01Z,64.113.3.222,US,,,,31,0
10808,10808,PayPal,PayPal,Completed,PAY-47570005321,109.03,0.0,2015-08-17T05:50:17Z,,5307.95,USD,2015-08-17T05:50:51Z,64.240.83.43,US,,,,17,0
10809,10809,Credit Card,Square,Completed,sq_94146242521700,49.99,0.0,2022-07-27T09:28:37Z,,1735.87,USD,2022-07-27T09:28:57Z,61.77.127.187,US,8573,MasterCard,AUTH-204995,12,0
10810,10810,PayPal,PayPal,Completed,PAY-81556346028,192.17,0.0,2024-07-06T02:59:16Z,,5816.04,USD,2024-07-06T02:59:21Z,82.1.140.51,US,,,,8,2
10811,10811,Credit Card,Authorize.net,Completed,AUTH785956812,115.14,0.0,2025-05-14T06:49:04Z,,3743.74,USD,2025-05-14T06:49:43Z,185.252.1.249,US,1332,MasterCard,AUTH-674286,38,0
10812,10812,Credit Card,Adyen,Pending,,0.0,0.0,2025-11-29T16:50:37Z,,3563.97,USD,2025-11-29T16:50:55Z,2.168.139.155,US,1136,Visa,,37,0
10813,10813,PayPal,Braintree,Refunded,bt_89207603660,124.45,3819.78,2024-06-13T19:46:44Z,2024-06-22T19:46:44Z,3819.78,USD,2024-06-13T19:47:32Z,197.166.103.11,US,,,,56,0
10814,10814,Credit Card,Authorize.net,Completed,AUTH700863465,98.63,0.0,2021-09-01T21:11:01Z,,3289.92,USD,2021-09-01T21:11:36Z,174.125.154.156,US,6257,American Express,AUTH-629190,37,0
10815,10815,Credit Card,Adyen,Completed,ADY4314662225354,122.96,0.0,2017-12-04T15:46:29Z,,5893.82,USD,2017-12-04T15:47:04Z,97.133.165.141,CA,7930,Discover,AUTH-292885,25,1
10816,10816,PayPal,Braintree,Completed,bt_23001217585,181.17,0.0,2022-12-26T07:47:39Z,,11304.3,USD,2022-12-26T07:48:04Z,170.72.104.213,CA,,,,30,1
10817,10817,PayPal,PayPal,Completed,PAY-45317504773,24.5,0.0,2017-03-21T16:52:40Z,,989.25,USD,2017-03-21T16:52:47Z,133.64.147.220,CA,,,,14,0
10818,10818,Credit Card,Square,Partially Refunded,sq_56174333989731,58.95,2884.25,2020-11-09T15:25:55Z,2020-11-20T15:25:55Z,3225.78,USD,2020-11-09T15:26:31Z,55.35.196.147,US,2703,MasterCard,,11,0
10819,10819,Credit Card,Adyen,Partially Refunded,ADY7111556397155,144.8,3968.06,2023-09-19T00:21:20Z,2023-09-25T00:21:20Z,4466.9,USD,2023-09-19T00:21:31Z,6.101.64.57,CA,7728,MasterCard,,17,0
10820,10820,Apple Pay,Stripe,Completed,pi_76607442727639,92.03,0.0,2025-05-26T01:18:42Z,,5745.06,USD,2025-05-26T01:18:43Z,148.92.232.170,CA,,,,33,0
10821,10821,PayPal,PayPal,Completed,PAY-15373738335,24.09,0.0,2025-03-23T18:20:41Z,,1213.71,USD,2025-03-23T18:20:51Z,41.244.28.242,US,,,,40,0
10822,10822,Credit Card,Stripe,Completed,pi_62970169077522,777.82,0.0,2025-04-10T17:54:45Z,,23840.26,USD,2025-04-10T17:55:00Z,129.90.114.198,US,2276,Visa,AUTH-940034,32,0
10823,10823,PayPal,PayPal,Completed,PAY-68489179528,162.05,0.0,2025-04-26T13:15:07Z,,5352.5,USD,2025-04-26T13:15:53Z,152.107.10.209,US,,,,45,0
10824,10824,Credit Card,Square,Completed,sq_36710794707010,22.01,0.0,2021-02-12T07:06:55Z,,1283.86,USD,2021-02-12T07:07:01Z,160.117.96.233,US,2424,MasterCard,AUTH-795823,40,0
10825,10825,PayPal,Braintree,Completed,bt_52797667784,79.75,0.0,2021-02-12T07:49:56Z,,3112.91,USD,2021-02-12T07:50:54Z,93.227.240.252,US,,,,34,0
10826,10826,Credit Card,Square,Pending,,0.0,0.0,2021-02-12T08:31:05Z,,604.95,USD,2021-02-12T08:31:48Z,163.138.29.24,US,3320,Visa,,12,0
10827,10827,Gift Card,Square,Completed,sq_31587392997921,0.0,0.0,2024-11-24T16:27:52Z,,552.53,USD,2024-11-24T16:28:33Z,180.225.115.63,US,,,,74,1
10828,10828,PayPal,PayPal,Completed,PAY-48639629664,193.06,0.0,2024-01-19T08:27:26Z,,8199.94,USD,2024-01-19T08:28:06Z,185.34.30.58,US,,,,12,0
10829,10829,Gift Card,Stripe,Pending,,0.0,0.0,2023-09-01T18:34:53Z,,5493.51,USD,2023-09-01T18:35:40Z,132.167.155.195,CA,,,,19,0
10830,10830,Credit Card,Square,Completed,sq_29938365851532,28.56,0.0,2020-09-17T04:52:22Z,,1855.77,USD,2020-09-17T04:52:56Z,104.244.91.242,US,6041,Visa,AUTH-725517,45,2
10831,10831,Credit Card,Square,Completed,sq_41779081236601,444.02,0.0,2018-10-19T01:20:08Z,,13360.45,USD,2018-10-19T01:20:34Z,219.69.0.125,CA,5115,MasterCard,AUTH-832765,6,0
10832,10832,Credit Card,Adyen,Completed,ADY6953216906301,37.28,0.0,2025-09-08T23:25:53Z,,1260.52,USD,2025-09-08T23:26:30Z,115.45.57.87,US,9435,Visa,AUTH-534119,0,0
10833,10833,PayPal,PayPal,Completed,PAY-22349047065,87.29,0.0,2025-08-28T14:15:13Z,,3744.13,USD,2025-08-28T14:15:47Z,162.153.164.20,US,,,,14,0
10834,10834,Gift Card,Square,Completed,sq_69897032421539,0.0,0.0,2024-10-13T10:04:18Z,,3101.87,USD,2024-10-13T10:05:13Z,119.41.209.44,CA,,,,3,0
10835,10835,Apple Pay,Stripe,Completed,pi_84324274788733,98.65,0.0,2024-09-22T19:10:33Z,,4591.22,USD,2024-09-22T19:11:14Z,205.140.203.49,CA,,,,1,0
10836,10836,Apple Pay,Braintree,Completed,bt_99159735655,69.39,0.0,2025-07-22T02:56:11Z,,3694.82,USD,2025-07-22T02:57:05Z,140.15.236.209,CA,,,,18,0
10837,10837,Cash on Delivery,COD,Refunded,COD010837,0.0,3048.54,2025-07-22T01:48:10Z,2025-07-28T01:48:10Z,3048.54,USD,2025-07-22T01:48:46Z,126.113.211.158,CA,,,,4,0
10838,10838,Credit Card,Braintree,Completed,bt_90700062716,104.75,0.0,2016-07-25T13:47:50Z,,3528.33,USD,2016-07-25T13:48:46Z,132.203.118.49,US,1398,MasterCard,AUTH-705396,18,0
10839,10839,PayPal,PayPal,Completed,PAY-98687409174,154.96,0.0,2025-08-19T23:57:42Z,,5867.3,USD,2025-08-19T23:58:19Z,173.184.61.169,US,,,,49,1
10840,10840,Apple Pay,Square,Completed,sq_50944566133308,158.1,0.0,2025-05-29T09:24:48Z,,6308.09,USD,2025-05-29T09:25:08Z,109.248.204.135,US,,,,5,0
10841,10841,Credit Card,Adyen,Completed,ADY5545718226493,176.55,0.0,2022-07-14T11:12:57Z,,5798.85,USD,2022-07-14T11:13:20Z,188.123.127.216,US,1358,MasterCard,AUTH-550879,2,0
10842,10842,Credit Card,Authorize.net,Partially Refunded,AUTH359478101,18.2,1043.24,2024-04-30T22:29:43Z,2024-05-04T22:29:43Z,1051.31,USD,2024-04-30T22:30:34Z,174.241.213.23,US,6177,Visa,,3,0
10843,10843,Gift Card,Square,Completed,sq_21740146709058,0.0,0.0,2018-12-03T13:31:47Z,,4227.36,USD,2018-12-03T13:32:11Z,56.6.137.136,US,,,,37,0
10844,10844,Cash on Delivery,COD,Completed,COD010844,0.0,0.0,2016-05-21T08:45:03Z,,5246.39,USD,2016-05-21T08:45:59Z,6.96.111.205,US,,,,20,1
10845,10845,PayPal,Braintree,Refunded,bt_10292222969,96.24,4450.88,2022-01-17T21:33:48Z,2022-01-30T21:33:48Z,4450.88,USD,2022-01-17T21:34:15Z,223.42.167.152,US,,,,38,0
10846,10846,Credit Card,Authorize.net,Completed,AUTH530714972,41.28,0.0,2022-07-16T23:19:09Z,,1882.92,USD,2022-07-16T23:19:20Z,214.95.240.8,US,8310,Visa,AUTH-899731,39,0
10847,10847,Credit Card,Square,Completed,sq_47569484332473,228.86,0.0,2023-04-12T04:23:54Z,,8137.96,USD,2023-04-12T04:24:48Z,41.81.174.27,US,9995,MasterCard,AUTH-109894,8,0
10848,10848,Credit Card,Authorize.net,Completed,AUTH937506601,54.6,0.0,2023-06-13T07:49:47Z,,3535.63,USD,2023-06-13T07:50:03Z,115.15.8.17,US,6839,Visa,AUTH-428372,0,1
10849,10849,Gift Card,Square,Partially Refunded,sq_87361739875021,0.0,2496.65,2025-05-21T17:40:52Z,2025-06-03T17:40:52Z,2801.76,USD,2025-05-21T17:41:03Z,187.172.178.216,US,,,,4,0
10850,10850,Apple Pay,Stripe,Completed,pi_15004982867631,56.54,0.0,2019-04-16T01:26:18Z,,2149.21,USD,2019-04-16T01:26:55Z,82.102.119.195,US,,,,2,0
10851,10851,PayPal,PayPal,Completed,PAY-87978209107,142.54,0.0,2025-08-11T10:29:44Z,,5523.65,USD,2025-08-11T10:30:30Z,149.151.174.4,US,,,,11,1
10852,10852,Credit Card,Adyen,Refunded,ADY5116819714568,112.14,7220.99,2025-11-22T09:54:24Z,2025-11-30T09:54:24Z,7220.99,USD,2025-11-22T09:54:27Z,187.4.161.20,US,5828,American Express,,3,0
10853,10853,PayPal,Braintree,Completed,bt_67547794107,254.71,0.0,2023-12-26T15:21:04Z,,13461.67,USD,2023-12-26T15:21:40Z,138.61.47.221,US,,,,14,1
10854,10854,PayPal,Braintree,Completed,bt_48217214820,52.81,0.0,2023-12-26T12:14:00Z,,3328.24,USD,2023-12-26T12:14:07Z,123.110.10.233,US,,,,11,2
10855,10855,PayPal,PayPal,Completed,PAY-37133243374,93.38,0.0,2022-11-10T05:58:44Z,,4710.15,USD,2022-11-10T05:58:51Z,170.239.84.11,US,,,,2,0
10856,10856,Credit Card,Adyen,Completed,ADY8626569438077,159.17,0.0,2025-06-26T13:52:47Z,,6140.85,USD,2025-06-26T13:53:47Z,146.233.71.222,US,4152,Visa,AUTH-656970,3,2
10857,10857,Credit Card,Braintree,Pending,,0.0,0.0,2025-03-06T11:23:11Z,,2788.89,USD,2025-03-06T11:23:32Z,48.176.39.191,US,1524,Visa,,26,0
10858,10858,PayPal,Braintree,Completed,bt_85385610864,8.09,0.0,2023-08-26T11:53:32Z,,463.11,USD,2023-08-26T11:54:09Z,5.148.166.65,US,,,,58,0
10859,10859,Gift Card,Square,Completed,sq_71516144268285,0.0,0.0,2023-04-20T15:20:23Z,,5065.95,USD,2023-04-20T15:20:51Z,87.167.29.11,US,,,,75,0
10860,10860,Gift Card,Square,Completed,sq_54697468383476,0.0,0.0,2023-04-27T07:43:24Z,,4816.11,USD,2023-04-27T07:43:40Z,146.191.100.110,US,,,,18,1
10861,10861,Cash on Delivery,COD,Completed,COD010861,0.0,0.0,2023-10-29T22:09:02Z,,19814.7,USD,2023-10-29T22:09:26Z,205.17.61.189,US,,,,11,0
10862,10862,Credit Card,Stripe,Completed,pi_54600595882426,62.62,0.0,2024-08-19T00:33:32Z,,3516.03,USD,2024-08-19T00:34:15Z,222.61.69.114,CA,3221,MasterCard,AUTH-553632,46,0
10863,10863,Credit Card,Adyen,Completed,ADY9586285989849,39.52,0.0,2025-12-04T03:39:00Z,,1469.77,USD,2025-12-04T03:39:39Z,142.27.210.57,CA,7337,Discover,AUTH-654250,23,0
10864,10864,PayPal,Braintree,Completed,bt_59936929829,89.54,0.0,2022-05-12T13:34:49Z,,3277.97,USD,2022-05-12T13:35:47Z,195.161.129.239,US,,,,8,0
10865,10865,Apple Pay,Adyen,Completed,ADY4032797825488,89.8,0.0,2021-11-29T10:53:43Z,,3211.62,USD,2021-11-29T10:54:33Z,110.40.98.178,US,,,,12,0
10866,10866,PayPal,Braintree,Completed,bt_48852894224,2.82,0.0,2023-04-03T22:11:05Z,,162.35,USD,2023-04-03T22:11:20Z,189.85.5.156,US,,,,3,0
10867,10867,PayPal,Braintree,Completed,bt_67673452110,88.05,0.0,2025-06-16T08:34:26Z,,2692.64,USD,2025-06-16T08:35:08Z,115.163.5.134,US,,,,0,0
10868,10868,Credit Card,Stripe,Completed,pi_24505900575043,107.96,0.0,2025-06-07T23:53:49Z,,3976.95,USD,2025-06-07T23:54:14Z,109.97.234.127,CA,1531,MasterCard,AUTH-588155,39,0
10869,10869,Apple Pay,Square,Completed,sq_52540919593477,10.94,0.0,2025-06-08T01:07:59Z,,476.14,USD,2025-06-08T01:08:26Z,95.44.40.217,CA,,,,25,0
10870,10870,Cash on Delivery,COD,Completed,COD010870,0.0,0.0,2024-10-18T10:17:51Z,,1203.32,USD,2024-10-18T10:18:33Z,157.23.221.153,US,,,,12,0
10871,10871,Credit Card,Square,Completed,sq_12207157081312,121.74,0.0,2025-09-01T11:31:21Z,,3815.48,USD,2025-09-01T11:32:00Z,153.177.50.253,US,2296,American Express,AUTH-124602,57,0
10872,10872,PayPal,Braintree,Completed,bt_96238061205,4.62,0.0,2019-05-13T15:58:36Z,,274.33,USD,2019-05-13T15:59:22Z,13.144.52.248,US,,,,1,2
10873,10873,Credit Card,Stripe,Completed,pi_31094575995189,43.03,0.0,2025-11-17T20:33:26Z,,1403.29,USD,2025-11-17T20:33:48Z,123.31.76.213,US,1202,MasterCard,AUTH-616396,3,1
10874,10874,Credit Card,Stripe,Completed,pi_14183220076757,93.01,0.0,2025-11-17T18:40:42Z,,3159.67,USD,2025-11-17T18:41:30Z,197.253.176.104,US,5243,MasterCard,AUTH-798272,3,0
10875,10875,PayPal,PayPal,Completed,PAY-31065202654,28.66,0.0,2025-11-17T20:44:16Z,,1044.62,USD,2025-11-17T20:44:50Z,214.25.158.109,US,,,,40,0
10876,10876,PayPal,Braintree,Completed,bt_27436796370,116.11,0.0,2025-11-17T20:25:45Z,,4076.46,USD,2025-11-17T20:26:16Z,46.196.47.3,US,,,,25,0
10877,10877,PayPal,PayPal,Pending,,0.0,0.0,2025-11-17T18:40:40Z,,177.84,USD,2025-11-17T18:40:57Z,25.231.33.92,US,,,,17,0
10878,10878,Credit Card,Stripe,Completed,pi_91877997304848,13.36,0.0,2023-12-01T12:53:58Z,,569.29,USD,2023-12-01T12:54:54Z,178.21.133.231,US,4926,Visa,AUTH-512580,10,0
10879,10879,Apple Pay,Stripe,Completed,pi_28539431020049,142.58,0.0,2023-12-01T10:48:22Z,,6224.0,USD,2023-12-01T10:49:03Z,222.115.220.19,US,,,,6,0
10880,10880,Credit Card,Stripe,Completed,pi_40135649789298,166.87,0.0,2025-07-29T17:52:14Z,,5542.97,USD,2025-07-29T17:53:08Z,168.214.2.194,US,8454,American Express,AUTH-192703,12,0
10881,10881,Gift Card,Stripe,Completed,pi_63659204755277,0.0,0.0,2018-11-17T03:40:10Z,,7293.22,USD,2018-11-17T03:40:53Z,113.173.205.79,US,,,,56,2
10882,10882,Credit Card,Stripe,Completed,pi_76551214266534,353.9,0.0,2025-02-08T13:12:55Z,,12778.29,USD,2025-02-08T13:13:42Z,149.116.40.164,US,2393,Visa,AUTH-623159,51,0
10883,10883,Credit Card,Braintree,Refunded,bt_56909456348,28.27,1779.93,2020-04-25T04:54:00Z,2020-05-09T04:54:00Z,1779.93,USD,2020-04-25T04:54:40Z,5.156.160.10,US,4729,MasterCard,,13,0
10884,10884,Apple Pay,Adyen,Completed,ADY8076313402047,129.72,0.0,2021-01-12T08:15:20Z,,4153.37,USD,2021-01-12T08:15:26Z,103.20.123.145,CA,,,,43,0
10885,10885,Gift Card,Stripe,Completed,pi_40945188997301,0.0,0.0,2022-04-29T13:14:30Z,,3547.81,USD,2022-04-29T13:14:43Z,149.147.149.26,CA,,,,23,0
10886,10886,Credit Card,Adyen,Pending,,0.0,0.0,2024-02-03T06:28:05Z,,135.31,USD,2024-02-03T06:28:35Z,166.243.96.104,US,1112,MasterCard,,33,0
10887,10887,Gift Card,Square,Refunded,sq_55554326504084,0.0,4404.97,2020-11-02T17:13:29Z,2020-11-16T17:13:29Z,4404.97,USD,2020-11-02T17:14:19Z,6.87.130.2,US,,,,6,0
10888,10888,PayPal,PayPal,Completed,PAY-54302044600,105.45,0.0,2020-10-05T07:22:59Z,,3961.51,USD,2020-10-05T07:23:15Z,108.42.86.158,US,,,,14,0
10889,10889,Credit Card,Braintree,Completed,bt_44704863472,79.23,0.0,2020-10-05T08:40:45Z,,3701.74,USD,2020-10-05T08:40:56Z,175.156.158.81,US,2816,Visa,AUTH-613735,0,0
10890,10890,Apple Pay,Square,Completed,sq_13831001113480,157.41,0.0,2025-10-22T14:01:17Z,,4910.67,USD,2025-10-22T14:01:30Z,79.134.199.18,CA,,,,1,0
10891,10891,Apple Pay,Stripe,Completed,pi_95918672234061,70.85,0.0,2025-02-18T10:26:46Z,,4169.15,USD,2025-02-18T10:26:59Z,124.140.180.245,CA,,,,67,0
10892,10892,PayPal,PayPal,Completed,PAY-25086407205,64.93,0.0,2025-10-23T13:27:05Z,,2273.27,USD,2025-10-23T13:27:52Z,38.205.205.171,US,,,,28,0
10893,10893,Credit Card,Braintree,Pending,,0.0,0.0,2025-11-06T17:29:28Z,,6422.65,USD,2025-11-06T17:29:54Z,135.134.140.82,US,7366,Visa,,1,0
10894,10894,Gift Card,Stripe,Completed,pi_33146449104717,0.0,0.0,2019-12-30T14:00:19Z,,2976.48,USD,2019-12-30T14:01:18Z,101.84.245.52,US,,,,1,0
10895,10895,PayPal,PayPal,Completed,PAY-65550117337,34.22,0.0,2023-01-27T05:55:35Z,,2014.46,USD,2023-01-27T05:56:32Z,111.77.76.38,US,,,,53,0
10896,10896,Credit Card,Braintree,Completed,bt_58920247093,45.31,0.0,2023-05-23T21:09:41Z,,1393.6,USD,2023-05-23T21:09:44Z,1.95.56.106,US,6789,Visa,AUTH-846317,8,1
10897,10897,Credit Card,Adyen,Pending,,0.0,0.0,2024-08-02T12:03:22Z,,12482.7,USD,2024-08-02T12:04:20Z,168.248.93.88,US,2555,Visa,,38,0
10898,10898,Credit Card,Adyen,Completed,ADY4660741895309,117.69,0.0,2023-12-31T22:46:58Z,,5192.99,USD,2023-12-31T22:47:05Z,48.160.76.11,US,2105,Visa,AUTH-218848,6,0
