prod_id,product_name,stock_code,category_ref,cat_name,sub_cat,brand,unit_cost,retail_price,release_date,weight,dimensions,color,size,material,availability_status,inventory_qty,digital_product,avg_customer_rating,review_count,discount_pct
3931,Journey Home Guide Book 42,HAC-NONF-03931,37,Non-Fiction,Featured,Hachette,16.82,48.82,2020-12-12,0.0,,Orange,,,Archive,19,True,4.0,1,10
3932,Estee Lauder Anti-Aging Serum Gen2,EST-SKIN-03932,32,Skincare,,Estee Lauder,120.17,167.41,2022-09-13,3.67,99.3x67.5x56.9,Gray,,,Active,314,False,3.7,1015,0
3933,"Logitech ZenBook 17""",LOG-ULTR-03933,61,Ultrabooks,,Logitech,336.09,822.68,2016-04-24,4.03,26.4x36.7x22.9,Black,32GB,Aluminum,Active,202,False,4.5,935,30
3934,Zara Mens Dress Shirt Beige XL,ZAR-MENS-03934,64,Mens Shirts,Seasonal,Zara,33.41,55.23,2020-11-04,0.7,96.0x48.8x22.2,Navy,XXL,Polyester,Active,418,False,3.5,946,0
3935,Patagonia Basketball 6,PAT-TEAM-03935,29,Team Sports,Featured,Patagonia,159.45,381.86,2025-02-14,3.44,27.5x72.8x12.5,,,,Active,495,False,4.2,1593,0
3936,Neutrogena Shampoo 89,NEU-HAIR-03936,34,Hair Care,Bestseller,Neutrogena,105.28,234.84,2021-08-27,4.17,58.7x50.4x5.8,Yellow,,,Active,331,False,4.1,4,0
3937,Neutrogena Eyeshadow Palette Plus,NEU-MAKE-03937,33,Makeup,Featured,Neutrogena,95.57,256.99,2026-01-07,7.98,39.8x74.0x3.4,Pink,,,Pre-order,0,False,0.0,0,0
3938,Adidas Designer Table Purple,ADI-WOME-03938,18,Womens Clothing,Clearance,Adidas,76.6,217.67,2019-07-01,1.15,14.4x23.6x45.3,Gold,S,Wool,Discontinued,16,False,3.5,691,36
3939,Barbie Science Experiment Set Plus,BAR-EDUC-03939,44,Educational Toys,Seasonal,Barbie,54.78,77.31,2021-08-20,7.12,57.2x25.4x52.3,,,,Discontinued,3,False,3.9,198,40
3940,Crate & Barrel Sectional Sofa Space Gray,CRA-LIVI-03940,70,Living Room Furniture,Bestseller,Crate & Barrel,490.48,1409.19,2025-10-05,32.25,34.5x37.9x49.1,Blue,,Plastic,Active,281,False,4.2,135,0
3941,Nature Made Vitamin C Edition,NAT-VITA-03941,53,Vitamins,Bestseller,Nature Made,44.08,63.23,2023-08-01,4.44,48.3x43.4x51.9,,,,Active,78,False,3.3,1560,40
3942,Coleman Elliptical Trainer,COL-CARD-03942,73,Cardio Machines,,Coleman,112.4,229.16,2024-02-14,2.33,12.9x60.8x23.2,,,,Discontinued,4,False,4.3,2,24
3943,"LG EliteBook T480 15.6""",LG-BUSI-03943,60,Business Laptops,,LG,207.85,397.31,2025-02-15,0.96,67.0x67.9x36.7,White,,Stainless Steel,Active,456,False,3.5,783,0
3944,Canon Portable Speaker Beige Edition,CAN-SPEA-03944,63,Speakers,,Canon,795.07,1167.88,2020-10-27,2.52,86.4x37.5x47.9,Black,,Glass,Active,399,False,3.7,767,0
3945,Nike Pool Float,NIK-WATE-03945,30,Water Sports,,Nike,103.41,194.23,2018-06-07,2.31,91.2x36.4x46.3,,,,Active,72,False,4.4,866,30
3946,Columbia Soccer Ball Edition,COL-TEAM-03946,29,Team Sports,Featured,Columbia,36.54,94.51,2023-05-31,0.25,96.5x79.2x28.3,Beige,,,Discontinued,14,False,4.7,1229,52
3947,Yeti Rower Home Gym,YET-EXER-03947,27,Exercise Equipment,Featured,Yeti,177.85,372.73,2022-02-16,5.81,82.7x35.3x8.9,Orange,,,Out of Stock,0,False,4.5,1900,0
3948,LG Wireless Headphones Space Gray,LG-HEAD-03948,62,Headphones,Seasonal,LG,636.42,900.05,2022-05-29,3.19,9.2x19.0x29.0,Blue,256GB,Plastic,Active,423,False,4.0,1191,0
3949,MAC Shampoo 3,MAC-HAIR-03949,34,Hair Care,Bestseller,MAC,82.43,121.26,2025-01-17,1.18,45.5x64.8x49.6,,,,Active,105,False,4.3,1918,0
3950,Silent Waters Blu-ray 25,RAN-MOVI-03950,39,Movies,,Random House,41.1,80.91,2020-01-03,0.0,,Space Gray,,,Active,215,True,3.5,56,0
3951,Calvin Klein Mens Casual Shirt Brown,CAL-MENS-03951,64,Mens Shirts,Seasonal,Calvin Klein,123.37,230.23,2024-02-21,1.35,68.8x22.6x39.1,Yellow,XXL,Silk,Active,376,False,4.2,1408,0
3952,Fisher-Price Fashion Doll V2,FIS-DOLL-03952,43,Dolls,Bestseller,Fisher-Price,7.22,16.93,2019-05-22,9.93,51.2x47.1x7.8,Pink,,,Active,424,False,3.7,1961,0
3953,Tommy Hilfiger Baseball Cap Brown,TOM-ACCE-03953,21,Accessories,,Tommy Hilfiger,122.81,165.08,2026-06-06,0.38,29.1x42.8x19.1,Green,XXL,Nylon,Pre-order,0,False,0.0,0,0
3954,"Apple Legion Gaming Laptop 27""",APP-GAMI-03954,59,Gaming Laptops,,Apple,445.93,1052.76,2025-01-29,0.25,68.5x20.8x33.3,White,64GB,Carbon Fiber,Active,98,False,4.6,1831,25
3955,Scotts Kitchen Table Set,SCO-KITC-03955,23,Kitchen,Bestseller,Scotts,325.05,902.15,2017-09-15,15.96,70.0x21.0x58.9,Orange,,Glass,Out of Stock,0,False,4.1,1507,0
3956,Kelloggs Coffee Beans Gen2,KEL-BEVE-03956,46,Beverages,Bestseller,Kelloggs,13.09,34.87,2023-01-27,1.94,13.3x40.3x58.1,Green,,,Discontinued,4,False,4.4,1680,21
3957,3M Phone Mount,3M-CARA-03957,50,Car Accessories,New Arrivals,3M,104.1,213.19,2020-01-09,8.41,36.8x51.1x26.5,Silver,,,Active,288,False,4.0,42,0
3958,Fitbit Multivitamin Gen2,FIT-VITA-03958,53,Vitamins,Bestseller,Fitbit,169.93,387.21,2017-07-19,0.69,75.2x20.2x39.2,Navy,,,Active,321,False,4.3,1566,15
3959,Adidas Snorkel Set Gen2,ADI-WATE-03959,30,Water Sports,,Adidas,102.3,250.11,2024-04-30,6.11,51.3x64.0x15.5,,,,Active,292,False,4.3,784,5
3960,Trek Dumbbell Set 71,TRE-STRE-03960,74,Strength Training,Seasonal,Trek,67.27,195.34,2024-01-12,8.8,83.7x28.2x17.9,,,,Active,295,False,3.0,3,0
3961,Coleman Yoga Mat Navy V2,COL-YOGA-03961,75,Yoga & Pilates,Bestseller,Coleman,146.79,177.71,2019-01-26,2.17,61.7x60.6x2.1,,,,Active,250,False,5.0,566,15
3962,Adidas Athletic Shoes Pink,ADI-FOOT-03962,20,Footwear,Seasonal,Adidas,120.31,159.52,2024-08-14,0.72,82.3x56.3x16.8,Yellow,M,Denim,Active,95,False,4.2,5,0
3963,Neutrogena Anti-Aging Serum,NEU-SKIN-03963,32,Skincare,,Neutrogena,38.54,80.98,2020-10-12,8.29,54.6x39.6x9.0,Beige,,,Active,364,False,3.6,85,50
3964,Pottery Barn Kitchen Table Set,POT-KITC-03964,23,Kitchen,Bestseller,Pottery Barn,93.0,237.85,2019-01-02,48.84,19.5x63.9x24.3,Gold,,Bamboo,Active,334,False,2.9,1273,0
3965,Nike Treadmill Pro 61,NIK-CARD-03965,73,Cardio Machines,,Nike,197.95,382.87,2023-03-05,4.31,45.1x9.4x15.8,Blue,,,Discontinued,0,False,4.0,232,68
3966,Dyson Comforter Set Beige,DYS-BEDD-03966,24,Bedding,Clearance,Dyson,283.69,803.76,2016-10-29,37.09,89.6x51.6x19.6,White,,Leather,Active,494,False,4.3,1944,0
3967,Funko Quest Board Game Plus,FUN-BOAR-03967,41,Board Games,Clearance,Funko,35.27,52.31,2020-12-18,1.62,34.4x38.3x36.9,Red,,,Active,288,False,4.4,1338,0
3968,Pottery Barn Outdoor Planter Space Gray 8,POT-GARD-03968,25,Garden Supplies,,Pottery Barn,408.39,599.94,2016-01-24,9.8,94.2x17.4x43.0,Space Gray,,Glass,Active,84,False,4.1,1057,0
3969,Zara Baseball Cap Black,ZAR-ACCE-03969,21,Accessories,,Zara,120.74,179.47,2018-10-07,0.4,73.4x33.6x52.8,White,L,Leather,Active,164,False,2.9,1051,0
3970,Omron First Aid Kit Gen2,OMR-MEDI-03970,55,Medical Supplies,Seasonal,Omron,130.52,289.06,2017-11-05,9.17,79.1x64.5x17.9,,,,Active,413,False,3.7,968,0
3971,Samsung Mirrorless Camera Kit,SAM-CAME-03971,14,Cameras,,Samsung,688.9,1336.44,2020-03-20,3.23,10.3x12.4x2.4,White,512GB,Plastic,Active,304,False,4.1,982,0
3972,Under Armour Dumbbell Set Gen2,UND-STRE-03972,74,Strength Training,Seasonal,Under Armour,35.71,90.34,2021-09-07,9.39,65.8x36.3x14.2,,,,Active,45,False,4.0,1461,0
3973,Nike Mens Jacket Gold M,NIK-MENS-03973,66,Mens Outerwear,Seasonal,Nike,62.08,86.23,2020-01-27,0.38,94.2x44.0x59.2,Pink,XXL,Denim,Active,283,False,4.2,1798,0
3974,Tommy Hilfiger Womens Leggings Gold,TOM-WOME-03974,69,Womens Pants,Featured,Tommy Hilfiger,100.22,159.09,2021-07-05,0.56,15.0x18.3x36.9,Green,XXL,Nylon,Active,177,False,4.2,530,0
3975,Yeti Mountain Bike Brown,YET-CYCL-03975,31,Cycling,,Yeti,160.2,466.95,2018-12-02,8.59,14.0x13.8x52.1,Silver,,,Active,148,False,3.5,641,0
3976,IKEA Dresser Wood 59,IKE-BEDR-03976,71,Bedroom Furniture,New Arrivals,IKEA,255.37,639.16,2022-01-14,30.46,53.8x36.1x19.8,Yellow,,,Out of Stock,0,False,4.1,106,0
3977,Pantene Anti-Aging Serum Plus,PAN-SKIN-03977,32,Skincare,,Pantene,101.72,259.87,2025-05-07,9.22,32.9x9.6x35.6,,,,Active,273,False,4.0,496,0
3978,General Mills Natural Pants Edition,GEN-ORGA-03978,48,Organic Foods,Seasonal,General Mills,47.84,60.95,2020-10-13,5.04,44.1x32.8x27.1,Pink,,,Active,488,False,3.7,640,0
3979,Asus Home Theater System,ASU-AUDI-03979,13,Audio Equipment,,Asus,696.65,1622.66,2022-06-06,2.44,68.8x6.2x32.2,Blue,128GB,Carbon Fiber,Out of Stock,0,False,3.8,1244,0
3980,Nerf Science Experiment Set Plus,NER-EDUC-03980,44,Educational Toys,Seasonal,Nerf,13.48,32.37,2019-05-24,0.53,57.7x6.2x6.8,Pink,,,Active,271,False,4.1,298,0
3981,Nintendo Warrior Action Figure Edition,NIN-ACTI-03981,40,Action Figures,New Arrivals,Nintendo,67.5,132.63,2023-06-08,3.77,75.1x66.0x40.1,,,,Out of Stock,0,False,4.7,3,0
3982,Mystery of Time Hardcover Edition 69,HAR-FICT-03982,36,Fiction,Featured,HarperCollins,24.64,68.33,2022-12-17,0.0,,,,,Discontinued,0,True,3.6,1275,60
3983,IKEA Modern Cabinet,IKE-FURN-03983,22,Furniture,,IKEA,414.12,1180.2,2020-05-10,35.83,16.0x12.6x24.7,White,,Glass,Active,471,False,4.1,357,0
3984,Adidas Mens Shirt Gold M,ADI-MENS-03984,17,Mens Clothing,New Arrivals,Adidas,74.9,155.41,2018-04-06,0.24,41.4x19.8x51.3,Blue,XXL,Denim,Active,399,False,4.5,375,0
3985,H&M Baseball Cap Blue,HM-ACCE-03985,21,Accessories,,H&M,76.38,134.8,2019-03-02,0.67,70.3x58.7x20.4,Pink,XS,Linen,Active,468,False,3.3,1823,10
3986,Nature Made Multivitamin Edition,NAT-VITA-03986,53,Vitamins,Bestseller,Nature Made,182.08,376.71,2023-06-28,0.57,28.7x69.5x12.3,Blue,,,Active,220,False,3.3,1322,40
3987,Kelloggs BBQ Chips Gen2,KEL-SNAC-03987,45,Snacks,,Kelloggs,31.38,57.72,2017-01-05,9.72,89.6x61.4x39.4,Purple,,,Active,146,False,3.5,944,40
3988,Silent Waters Blu-ray 19,RAN-MOVI-03988,39,Movies,,Random House,21.03,32.66,2016-09-30,0.0,,,,,Active,332,True,4.3,979,0
3989,"Fitbit Spectre x360 15.6""",FIT-ULTR-03989,61,Ultrabooks,,Fitbit,438.71,595.41,2022-07-24,2.21,17.0x59.9x42.3,Silver,32GB,Plastic,Active,123,False,3.9,289,40
3990,Ralph Lauren Mens Chinos Orange,RAL-MENS-03990,65,Mens Pants,,Ralph Lauren,24.42,58.35,2021-02-15,0.34,59.2x14.8x40.2,Pink,M,Polyester,Active,313,False,3.3,1147,0
3991,Clinique Lipstick Yellow Edition,CLI-MAKE-03991,33,Makeup,Featured,Clinique,13.47,20.35,2019-02-22,2.53,57.4x67.7x4.2,Green,,,Active,376,False,3.5,1500,0
3992,Logitech Gaming Headset 78,LOG-GAMI-03992,16,Gaming,Bestseller,Logitech,68.65,167.05,2016-07-22,0.61,38.5x72.8x20.0,Blue,256GB,Glass,Active,201,False,3.9,433,25
3993,Fitbit Pixel 4 512GB,FIT-ANDR-03993,58,Android Phones,,Fitbit,451.31,1336.31,2021-09-30,0.9,57.1x37.0x44.9,White,256GB,Plastic,Active,263,False,3.9,381,0
3994,HP Galaxy S4 64GB Orange,HP-ANDR-03994,58,Android Phones,,HP,430.67,903.87,2016-08-30,4.35,30.3x68.6x30.9,White,128GB,Glass,Discontinued,11,False,4.4,813,59
3995,Nintendo Empire Board Game,NIN-BOAR-03995,41,Board Games,Clearance,Nintendo,77.45,144.78,2017-10-31,1.51,65.8x21.6x13.3,,,,Active,267,False,4.3,846,0
3996,Gap Mens Dress Pants Gray,GAP-MENS-03996,65,Mens Pants,,Gap,97.25,237.88,2025-01-14,1.21,75.8x44.5x55.6,Pink,XS,Nylon,Active,36,False,4.5,4,0
3997,Dyson Garden Tool Set,DYS-GARD-03997,25,Garden Supplies,,Dyson,378.85,963.82,2024-06-18,48.06,12.6x30.7x22.9,,,,Archive,4,False,4.1,2,0
3998,IKEA Nightstand Metal Plus,IKE-BEDR-03998,71,Bedroom Furniture,New Arrivals,IKEA,448.84,1325.13,2026-04-16,19.85,58.9x60.8x27.3,Brown,,Bamboo,Pre-order,0,False,0.0,0,0
3999,iRobot Bedroom Table Metal 60,IRO-FURN-03999,22,Furniture,,iRobot,155.59,440.95,2019-01-14,45.67,78.4x46.4x22.2,Green,,Bamboo,Active,315,False,4.4,490,0
4000,Nature Made Sleep Tracker 45,NAT-WELL-04000,56,Wellness Devices,,Nature Made,97.56,246.83,2020-01-05,9.84,5.8x57.3x21.5,,,,Active,176,False,3.4,714,5
4001,Sony Wireless Headphones White,SON-HEAD-04001,62,Headphones,Seasonal,Sony,588.43,1699.96,2019-10-29,0.96,6.3x36.3x41.7,Silver,1TB,Glass,Out of Stock,0,False,4.1,1966,0
4002,The Great Adventure Hardcover Edition 48,RAN-FICT-04002,36,Fiction,Featured,Random House,49.06,82.89,2020-09-09,0.0,,,,,Archive,4,True,3.1,1,10
4003,Crate & Barrel Executive Desk Leather V2,CRA-OFFI-04003,72,Office Furniture,,Crate & Barrel,362.33,806.05,2018-11-08,43.88,73.7x65.0x30.4,,,,Archive,12,False,3.4,4,0
4004,New Balance Womens Sweater Beige V2,NEW-TOPS-04004,68,Tops,,New Balance,108.98,230.85,2024-01-10,0.11,69.2x48.9x34.7,Green,XL,Wool,Archive,9,False,3.7,5,15
4005,"Apple Legion Gaming Laptop 13"" 42",APP-GAMI-04005,59,Gaming Laptops,,Apple,343.71,585.69,2026-01-11,4.96,65.8x30.3x7.9,Space Gray,64GB,Aluminum,Pre-order,0,False,0.0,0,0
4006,Canon Gaming Console,CAN-GAMI-04006,16,Gaming,Bestseller,Canon,608.07,1185.72,2026-02-09,2.94,23.7x79.8x16.3,Black,32GB,Carbon Fiber,Pre-order,0,False,0.0,0,0
4007,Nerf STEM Learning Kit 69,NER-EDUC-04007,44,Educational Toys,Seasonal,Nerf,72.4,168.48,2025-04-15,4.08,12.6x60.8x11.0,,,,Active,380,False,3.6,261,0
4008,Nikon Gaming Console,NIK-GAMI-04008,16,Gaming,Bestseller,Nikon,723.32,1772.29,2019-07-15,4.67,59.2x30.4x5.5,Space Gray,512GB,Aluminum,Active,343,False,3.3,1750,40
4009,Dyson Bookshelf Fabric Gen2,DYS-OFFI-04009,72,Office Furniture,,Dyson,147.29,335.62,2024-11-09,5.9,8.2x31.5x46.5,Navy,,,Active,298,False,3.4,5,5
4010,Adidas Mountain Bike Yellow,ADI-CYCL-04010,31,Cycling,,Adidas,84.42,101.54,2016-05-25,2.9,26.9x7.9x14.3,,,,Active,487,False,4.4,803,0
4011,Schwinn Sleeping Bag Gen2,SCH-OUTD-04011,28,Outdoor Recreation,,Schwinn,78.45,97.28,2026-05-22,8.69,52.2x59.4x5.6,,,,Pre-order,0,False,0.0,0,0
4012,"LG XPS 27"" Ultrabook Edition",LG-ULTR-04012,61,Ultrabooks,,LG,459.4,675.81,2024-06-18,0.54,89.9x73.4x35.7,Space Gray,512GB,Aluminum,Active,178,False,3.7,4,0
4013,Kelloggs Granola Bars 73,KEL-SNAC-04013,45,Snacks,,Kelloggs,13.77,29.62,2022-02-07,6.42,87.4x16.8x9.2,,,,Discontinued,17,False,3.1,1635,20
4014,Dell Digital Camera Red,DEL-CAME-04014,14,Cameras,,Dell,647.53,811.68,2026-03-31,0.56,63.0x42.5x19.6,Gold,64GB,Stainless Steel,Pre-order,0,False,0.0,0,0
4015,Gap Mens Polo Shirt Gray,GAP-MENS-04015,64,Mens Shirts,Seasonal,Gap,116.12,162.0,2016-12-16,0.65,92.3x70.3x6.7,Silver,S,Polyester,Active,136,False,4.6,884,0
4016,Fitbit Whey Protein V2,FIT-FITN-04016,54,Fitness Supplements,Bestseller,Fitbit,20.61,58.31,2016-04-09,4.87,96.1x46.7x34.9,,,,Active,183,False,3.9,502,5
4017,"Microsoft Spectre x360 15.6""",MIC-ULTR-04017,61,Ultrabooks,,Microsoft,728.69,1166.79,2021-12-22,0.42,42.5x20.9x46.1,Blue,256GB,Glass,Active,349,False,3.5,1755,0
4018,"Bose Predator Gaming 17"" Edition",BOS-GAMI-04018,59,Gaming Laptops,,Bose,566.08,1185.93,2023-09-06,4.3,77.3x39.0x33.8,Black,1TB,Plastic,Discontinued,3,False,3.7,325,21
4019,Weber TV Stand Leather 23,WEB-LIVI-04019,70,Living Room Furniture,Bestseller,Weber,107.35,224.04,2021-07-02,7.24,14.3x45.2x47.9,,,,Active,491,False,3.5,393,0
4020,Mattel Strategy Game V2,MAT-BOAR-04020,41,Board Games,Clearance,Mattel,78.33,222.73,2024-01-12,9.92,70.3x69.0x55.6,,,,Active,397,False,4.2,1631,40
4021,NYX Shampoo 83,NYX-HAIR-04021,34,Hair Care,Bestseller,NYX,62.65,145.15,2020-04-05,9.25,35.7x29.5x22.7,,,,Active,282,False,3.7,1816,10
4022,Sony Wireless Headphones Blue,SON-HEAD-04022,62,Headphones,Seasonal,Sony,269.97,528.35,2019-05-09,2.97,72.4x63.5x24.9,Gold,256GB,Plastic,Active,198,False,4.3,1581,0
4023,Omron Vitamin D3 1,OMR-VITA-04023,53,Vitamins,Bestseller,Omron,102.73,149.03,2023-11-05,6.54,16.7x67.2x21.4,White,,,Active,364,False,4.1,5,10
4024,Patagonia Swim Goggles 37,PAT-WATE-04024,30,Water Sports,,Patagonia,198.67,563.23,2022-06-08,8.79,16.8x14.5x29.7,Space Gray,,,Active,311,False,3.6,1451,0
4025,Yeti Fitness Pants 75,YET-EXER-04025,27,Exercise Equipment,Featured,Yeti,155.65,341.15,2024-11-07,6.54,25.2x36.5x51.1,,,,Active,109,False,3.9,1405,0
4026,Lenovo Noise Cancelling Headphones,LEN-HEAD-04026,62,Headphones,Seasonal,Lenovo,537.86,1335.07,2024-01-12,3.91,37.3x72.2x42.2,Black,128GB,Aluminum,Out of Stock,0,False,3.7,1589,0
4027,Maybelline Face Moisturizer 55,MAY-SKIN-04027,32,Skincare,,Maybelline,129.25,160.33,2021-07-26,9.67,68.4x38.8x30.4,Navy,,,Out of Stock,0,False,3.5,2,0
4028,Puma Leather Belt White,PUM-ACCE-04028,21,Accessories,,Puma,105.33,197.02,2020-02-02,1.07,89.2x10.5x6.8,Pink,M,Wool,Active,103,False,4.4,997,0
4029,Levis Running Shoes Pink 44,LEV-FOOT-04029,20,Footwear,Seasonal,Levis,139.73,400.79,2021-12-19,1.24,65.6x79.1x32.7,Rose Gold,XL,Denim,Active,295,False,4.0,3,0
4030,"Garmin 5000 Notebook 17""",GAR-LAPT-04030,12,Laptops,Bestseller,Garmin,227.39,498.91,2023-04-26,1.9,85.4x78.1x16.1,Space Gray,1TB,Stainless Steel,Active,464,False,3.6,1663,30
4031,MAC Lipstick Brown,MAC-MAKE-04031,33,Makeup,Featured,MAC,53.95,134.33,2018-06-06,1.91,37.4x54.8x52.7,Gray,,,Active,46,False,2.8,166,15
4032,Adidas Camping Tent 69,ADI-OUTD-04032,28,Outdoor Recreation,,Adidas,171.14,429.77,2023-05-15,2.52,98.3x74.1x4.8,Gray,,,Active,425,False,3.1,3,0
4033,Kraft Coffee Beans 8,KRA-BEVE-04033,46,Beverages,Bestseller,Kraft,29.9,40.48,2024-11-17,6.97,96.8x18.5x36.8,,,,Active,319,False,3.7,167,0
4034,Logitech Latitude T480,LOG-BUSI-04034,60,Business Laptops,,Logitech,480.69,1247.31,2018-03-28,2.66,14.1x76.0x51.2,White,1TB,Glass,Active,165,False,4.2,209,50
4035,Unilever Spicy Chips V2,UNI-SNAC-04035,45,Snacks,,Unilever,7.59,20.86,2023-11-02,7.66,11.1x12.1x35.8,,,,Active,436,False,3.1,1855,0
4036,The North Face Exercise Bike,THE-CARD-04036,73,Cardio Machines,,The North Face,182.03,283.34,2023-07-06,1.72,59.9x30.0x12.9,White,,,Discontinued,13,False,4.0,880,40
4037,Bosch Interior Cleaner Gen2,BOS-CARC-04037,52,Car Care,Featured,Bosch,87.52,189.65,2020-07-10,5.74,40.2x25.3x30.9,Navy,,,Active,128,False,3.2,997,30
4038,New Balance Kids Hoodie Black,NEW-KIDS-04038,19,Kids Clothing,Bestseller,New Balance,88.57,122.25,2020-11-28,1.76,35.5x46.7x36.2,Yellow,L,Silk,Active,474,False,2.5,1567,0
4039,Pantene Eyeshadow Palette V2,PAN-MAKE-04039,33,Makeup,Featured,Pantene,103.61,174.53,2020-08-03,8.44,6.8x11.1x46.5,Rose Gold,,,Active,338,False,4.5,957,0
4040,Puma Womens Leggings Brown,PUM-WOME-04040,69,Womens Pants,Featured,Puma,115.9,330.47,2025-01-01,0.33,96.9x29.6x57.0,Red,XS,Denim,Active,335,False,4.6,722,0
4041,Meguiars Wrench Set Gen2,MEG-TOOL-04041,51,Tools,,Meguiars,278.0,726.78,2020-04-27,4.72,13.2x73.0x40.9,Rose Gold,,,Active,272,False,4.4,75,0
4042,Coca-Cola Rice 5,COC-PANT-04042,47,Pantry Staples,Seasonal,Coca-Cola,46.81,76.76,2024-04-22,6.41,81.4x29.9x2.4,,,,Active,82,False,3.8,372,50
4043,Journey Home by Robert Brown Paperback Gen2,PEN-FICT-04043,36,Fiction,Featured,Penguin,75.37,165.34,2022-09-18,0.0,,Black,,,Active,329,True,5.0,374,0
4044,Mystery of Time by Robert Brown Gen2,UNI-NONF-04044,37,Non-Fiction,Featured,Universal,28.02,53.04,2025-09-23,0.0,,,,,Out of Stock,0,True,3.8,611,0
4045,The North Face Treadmill Pro 31,THE-CARD-04045,73,Cardio Machines,,The North Face,116.16,149.82,2023-05-13,6.29,65.9x16.5x51.9,Brown,,,Active,308,False,4.0,1030,5
4046,Clinique Lipstick Space Gray,CLI-MAKE-04046,33,Makeup,Featured,Clinique,122.43,250.06,2020-04-07,0.63,42.6x9.8x13.0,,,,Active,404,False,3.7,4,0
4047,"Nikon T480 Laptop 13"" 128GB",NIK-LAPT-04047,12,Laptops,Bestseller,Nikon,106.97,299.1,2019-06-30,4.83,26.7x79.9x43.5,Black,,Stainless Steel,Active,447,False,4.0,1736,0
4048,Crate & Barrel Coffee Table Fabric V2,CRA-LIVI-04048,70,Living Room Furniture,Bestseller,Crate & Barrel,136.82,338.66,2017-09-14,19.87,36.7x79.2x56.7,,,Leather,Active,133,False,4.1,644,0
4049,Nature Made BCAA Plus,NAT-FITN-04049,54,Fitness Supplements,Bestseller,Nature Made,23.39,49.31,2026-06-20,5.59,97.1x76.5x30.3,,,,Pre-order,0,False,0.0,0,0
4050,Adidas Mens Hoodie Gray,ADI-MENS-04050,66,Mens Outerwear,Seasonal,Adidas,75.09,95.25,2022-12-22,1.12,32.9x52.7x10.6,Green,XS,Cotton,Active,298,False,3.4,1354,10
4051,Organic Valley Sparkling Water Plus,ORG-BEVE-04051,46,Beverages,Bestseller,Organic Valley,22.19,48.79,2020-10-10,7.94,43.8x33.3x3.7,,,,Active,308,False,3.3,3,0
4052,Trek Fitness Chair 32,TRE-EXER-04052,27,Exercise Equipment,Featured,Trek,146.86,255.23,2017-10-22,9.05,66.9x78.6x27.9,Beige,,,Active,50,False,3.8,592,0
4053,Williams-Sonoma Bookshelf Wood,WIL-OFFI-04053,72,Office Furniture,,Williams-Sonoma,448.27,947.26,2018-12-16,19.67,41.6x58.4x46.4,,,,Active,150,False,3.7,1084,0
4054,Gap Designer Table Red,GAP-WOME-04054,18,Womens Clothing,Clearance,Gap,92.79,247.93,2019-12-01,1.21,19.9x71.9x53.7,Beige,XS,Cotton,Active,110,False,3.1,1460,0
4055,Ralph Lauren Womens T-Shirt Silver,RAL-TOPS-04055,68,Tops,,Ralph Lauren,129.71,218.93,2026-06-20,0.29,15.7x47.2x8.0,Orange,XS,Wool,Pre-order,0,False,0.0,0,0
4056,Fitbit BCAA 16,FIT-FITN-04056,54,Fitness Supplements,Bestseller,Fitbit,186.57,329.25,2021-04-03,3.73,56.4x60.2x44.2,Beige,,,Discontinued,13,False,3.9,594,68
4057,Cuisinart Dresser Metal,CUI-BEDR-04057,71,Bedroom Furniture,New Arrivals,Cuisinart,371.8,648.09,2022-09-26,42.95,51.4x75.9x37.2,Rose Gold,,Bamboo,Active,92,False,4.7,696,50
4058,LG Over-Ear Headphones Blue Gen2,LG-HEAD-04058,62,Headphones,Seasonal,LG,187.19,327.9,2018-01-17,3.16,27.5x61.1x20.2,Blue,,Carbon Fiber,Active,308,False,3.7,1,0
4059,Zara Mens Polo Shirt Brown,ZAR-MENS-04059,64,Mens Shirts,Seasonal,Zara,67.27,180.55,2022-05-11,1.74,21.5x68.7x31.7,Pink,L,Nylon,Active,303,False,3.8,90,0
4060,Nike Classic Shelf Rose Gold,NIK-MENS-04060,17,Mens Clothing,New Arrivals,Nike,111.66,204.52,2024-09-15,1.48,9.8x21.2x6.2,Gold,XL,Cotton,Active,416,False,5.0,1093,30
4061,Sony Gaming Headset,SON-GAMI-04061,16,Gaming,Bestseller,Sony,362.12,1008.52,2018-10-06,1.56,86.7x23.6x41.6,White,256GB,Plastic,Active,74,False,4.4,1965,0
4062,Unilever Natural Pants Edition,UNI-ORGA-04062,48,Organic Foods,Seasonal,Unilever,33.39,96.52,2017-04-12,1.67,5.3x12.3x44.0,Yellow,,,Active,249,False,4.1,485,20
4063,LEGO Strategy Game,LEG-BOAR-04063,41,Board Games,Clearance,LEGO,30.0,64.28,2024-12-24,1.03,21.5x12.6x8.3,,,,Active,125,False,4.1,385,15
4064,Thule Socket Set 41,THU-TOOL-04064,51,Tools,,Thule,255.66,456.66,2018-08-31,2.35,24.3x34.8x20.9,,,,Active,257,False,4.3,854,0
4065,Fisher-Price Science Experiment Set 98,FIS-EDUC-04065,44,Educational Toys,Seasonal,Fisher-Price,14.49,25.47,2017-06-23,2.2,33.5x27.3x50.7,,,,Archive,0,False,0.0,0,10
4066,Omron Multivitamin V2,OMR-VITA-04066,53,Vitamins,Bestseller,Omron,146.49,432.2,2025-05-08,5.21,56.9x74.0x40.1,,,,Active,52,False,3.4,311,0
