inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,last_restocked_date,storage_cost
3378,2071,333,0,0,8,2025-01-05,18.91
3473,2124,333,246,10,5,2025-08-12,0.47
3492,2135,84,14,3,6,2025-10-24,2.63
4413,2697,265,116,17,22,2025-07-22,2.25
4451,2718,133,0,0,12,2025-10-30,3.99
4612,2823,14,0,0,6,2025-02-06,7.87
4615,2825,404,462,11,6,2025-10-11,3.03
4666,2853,168,322,1,29,2025-11-24,0.75
4848,2960,279,0,0,11,2024-12-25,0.7
5129,3132,395,451,4,12,2025-12-08,13.28
5713,3491,396,239,25,24,2025-07-16,39.29
5838,3565,31,0,0,13,2025-04-08,0.25
5842,3567,207,0,0,13,2025-05-30,33.54
6136,3743,110,384,25,29,2025-12-15,27.7
6344,3868,452,0,0,22,2025-09-26,0.59
6537,3979,450,0,0,23,2024-12-29,50.04
6667,4065,189,7,0,0,2025-11-10,0.71
6743,4110,177,0,0,29,2025-08-27,16.62
6752,4116,168,0,0,11,2025-06-15,3.1
6769,4126,158,6,2,22,2025-10-03,30.87
6879,4191,468,0,0,26,2025-07-14,0.98
7030,4281,454,0,0,5,2025-09-04,2.99
7189,4373,435,8,1,26,2025-07-13,1.67
7261,4414,265,134,9,5,2025-07-25,0.64
7440,4520,4,20,2,0,2025-12-19,1.61
7722,4690,247,8,2,16,2025-09-11,3.31
8038,4879,431,0,0,26,2025-03-25,2.49
8066,4895,386,0,0,9,2025-07-15,48.61
8237,4994,426,138,25,16,2025-09-25,0.31
8453,3638,39,90,29,25,2025-11-10,23.09
8520,3645,103,5,4,5,2025-09-07,4.23
8538,3270,438,8,2,0,2025-08-31,2.04
9092,3969,24,367,10,12,2025-10-20,6.2
9133,4211,282,0,0,7,2025-10-22,15.67
9149,4886,192,335,27,21,2025-11-05,1.58
9183,1825,231,0,0,14,2025-04-16,27.88
9364,1412,499,282,282,12,2025-11-06,8.5
9551,2547,34,0,0,21,2025-05-02,1.44
9556,4181,214,324,23,20,2025-11-25,0.58
9740,672,104,362,9,24,2025-10-21,13.96
9742,4877,291,0,0,6,2025-07-16,7.76
9954,8,247,9,3,14,2025-07-16,45.3
9970,4862,155,438,8,27,2025-10-29,2.32
10289,2123,234,376,18,23,2025-07-30,1.18
10522,1385,496,224,25,14,2025-09-26,2.46
10580,3473,415,164,17,16,2025-12-21,2.94
10619,1855,341,0,0,8,2025-01-07,0.8
10692,3383,373,0,0,20,2025-10-30,7.16
10854,3976,253,0,0,30,2025-01-23,19.44
10968,4569,113,8,3,29,2025-08-01,14.11
11109,3518,111,375,23,27,2025-07-30,2.9
11272,1558,4,14,1,0,2025-10-24,29.76
11435,483,42,471,1,21,2025-11-02,3.46
11533,2554,257,445,15,25,2025-12-08,0.3
651,393,39,219,4,16,2025-07-03,2.99
1150,701,27,221,6,24,2025-07-15,1.69
1557,965,461,158,31,28,2025-11-21,0.55
1681,1038,137,0,0,15,2025-11-21,1.1
1961,1209,208,0,0,14,2025-06-15,0.47
1983,1223,247,12,5,0,2025-12-18,36.05
2193,1349,449,7,1,0,2025-09-01,9.26
2741,1683,359,488,9,22,2025-08-09,1.52
2960,1815,350,160,48,17,2025-08-14,1.46
3044,1870,425,8,3,15,2025-08-19,7.0
3071,1885,113,198,22,22,2025-07-03,13.93
3482,2130,497,10,0,13,2025-07-02,0.79
3626,2214,302,18,8,0,2025-07-17,28.08
4472,2730,21,13,0,21,2025-08-14,1.01
4553,2783,59,18,4,0,2025-12-12,2.92
5053,3089,99,23,10,19,2025-09-27,0.56
5673,3466,428,457,11,19,2025-06-30,11.79
5808,3546,233,0,0,27,2025-11-01,0.85
5854,3576,34,91,33,26,2025-07-20,3.63
5861,3579,70,14,3,10,2025-09-15,14.3
6430,3918,291,275,20,10,2025-10-24,11.17
6739,4107,29,0,0,9,2025-07-02,6.66
7182,4368,469,201,23,17,2025-11-16,37.91
7516,4567,448,0,0,20,2025-09-02,0.15
7768,4716,356,0,0,24,2025-06-27,2.09
7859,4771,273,15,6,0,2025-07-06,10.52
8051,4887,242,0,0,9,2025-03-16,0.98
8283,2200,328,435,31,29,2025-07-29,3.19
8388,2134,106,0,0,21,2025-01-27,7.75
8513,4985,199,389,14,11,2025-07-16,0.64
8794,575,453,0,0,7,2025-08-10,1.85
9120,1541,207,0,0,26,2025-03-26,38.65
9182,870,89,179,41,30,2025-07-23,11.56
9454,928,472,0,0,27,2025-10-27,0.88
9590,681,238,0,0,27,2025-05-22,6.9
9599,3707,399,14,4,12,2025-08-19,2.31
9999,4409,456,0,0,23,2025-10-24,1.85
10869,750,176,470,35,30,2025-08-04,54.34
10966,2917,424,228,48,30,2025-12-21,2.85
11379,2025,158,163,13,27,2025-10-12,4.93
11402,3907,457,317,45,20,2025-09-07,6.05
11546,4472,212,434,17,8,2025-07-05,0.31
11633,2270,385,6,2,0,2025-12-02,1.55
11848,3182,38,439,17,27,2025-07-26,1.05
11921,3850,56,0,0,8,2025-04-06,1.87
11966,792,82,271,1,15,2025-07-11,8.74
24,14,441,6,1,0,2025-12-15,1.63
53,32,323,1,0,0,2025-10-17,13.5
492,295,10,346,16,16,2025-11-13,1.9
523,315,2,390,49,9,2025-11-18,2.12
593,357,200,199,14,19,2025-11-02,1.81
912,554,124,333,22,20,2025-07-30,16.59
1135,690,147,12,1,0,2025-11-04,15.12
1136,690,42,20,1,0,2025-11-08,3.97
1240,756,270,0,0,22,2025-09-07,3.47
1611,997,446,3,0,9,2025-09-17,0.75
1716,1061,420,267,31,17,2025-09-10,3.82
2034,1250,114,349,25,11,2025-09-08,12.01
2168,1332,275,0,0,27,2025-04-12,20.28
2252,1382,306,9,1,6,2025-07-12,0.31
2815,1727,140,364,24,9,2025-12-01,1.23
3296,2016,434,2,0,0,2025-11-22,0.79
3486,2131,258,0,0,27,2025-05-20,8.46
3950,2404,176,85,5,28,2025-07-24,0.44
4049,2463,103,396,31,14,2025-11-17,1.39
4485,2739,406,0,0,5,2025-09-23,2.65
4682,2863,24,102,5,6,2025-12-09,16.53
4859,2967,400,27,7,9,2025-11-27,3.01
4919,3005,186,0,0,5,2025-06-16,3.89
5116,3125,91,0,0,21,2025-05-14,2.08
5321,3254,185,420,10,30,2025-07-19,3.14
5485,3351,135,0,0,18,2025-05-26,3.68
5497,3361,313,389,11,29,2025-08-15,26.78
5498,3362,264,0,0,5,2025-08-12,3.54
5626,3437,94,0,0,15,2025-04-10,2.28
6456,3933,97,181,6,6,2025-11-23,24.56
6700,4084,464,95,30,17,2025-10-15,1.99
6759,4120,27,242,30,19,2025-09-20,2.02
7208,4383,354,0,0,17,2025-09-16,0.73
7762,4713,404,4,3,9,2025-09-03,0.5
7963,4835,95,5,4,12,2025-12-08,1.87
7985,4849,138,0,0,6,2025-08-16,0.16
8363,2829,293,0,0,14,2025-03-03,3.85
8760,508,407,0,0,17,2025-08-02,2.56
9016,1303,298,118,38,7,2025-12-02,4.0
9018,3913,124,2,0,19,2025-09-09,5.5
9327,1855,5,468,1,16,2025-11-17,4.68
9418,4815,450,9,4,15,2025-06-28,6.97
9671,1760,305,4,2,14,2025-11-16,4.22
9921,4141,310,101,48,14,2025-11-24,20.57
10342,1174,382,14,5,23,2025-09-02,2.25
10344,964,47,309,44,30,2025-11-06,2.03
11445,822,184,0,0,10,2025-10-23,7.82
11528,2640,208,253,43,5,2025-10-01,3.62
11540,547,228,308,26,9,2025-09-28,2.4
11583,617,265,4,4,0,2025-10-03,0.55
11817,1416,167,2,0,0,2025-10-15,10.48
128,82,189,5,2,0,2025-11-11,2.72
137,88,110,373,11,19,2025-11-21,0.24
150,94,360,475,8,28,2025-07-03,2.74
346,207,385,2,0,0,2025-12-11,5.12
1009,614,311,0,0,25,2025-07-10,1.02
1092,663,370,16,6,0,2025-07-07,5.49
1142,695,148,238,47,29,2025-07-11,1.07
1163,710,56,10,4,26,2025-11-18,24.66
1568,971,406,0,0,23,2025-08-22,17.54
1653,1021,135,12,6,5,2025-11-14,1.22
1833,1135,403,432,18,13,2025-07-23,2.46
1971,1215,6,5,2,0,2025-08-16,3.38
2762,1694,57,0,0,24,2025-03-16,1.01
2880,1766,285,74,0,13,2025-09-29,3.63
2962,1817,424,0,0,23,2025-10-12,13.63
2968,1821,398,8,1,20,2025-08-07,15.3
3026,1858,4,0,0,30,2025-11-13,2.69
3042,1869,255,0,0,9,2025-03-11,1.61
3178,1943,335,21,1,24,2025-12-03,1.75
3526,2153,387,0,0,8,2025-05-08,6.38
3886,2371,481,278,6,23,2025-09-25,10.46
3933,2394,489,230,4,23,2025-11-09,12.92
4411,2695,467,0,0,9,2025-07-05,0.39
4740,2895,470,199,35,12,2025-07-02,21.52
4843,2957,388,424,50,11,2025-11-20,8.72
4871,2974,290,1,1,9,2025-09-13,11.65
5507,3367,284,2,0,22,2025-11-06,1.57
5529,3380,388,5,1,0,2025-10-25,0.39
5578,3407,198,159,48,14,2025-09-05,7.75
5850,3572,342,188,2,20,2025-10-30,2.09
5874,3588,4,16,1,0,2025-11-12,2.77
5999,3659,310,0,0,19,2025-10-20,0.18
6062,3697,228,187,40,23,2025-08-28,21.83
6259,3819,291,0,0,8,2025-07-26,7.87
6333,3863,473,410,2,23,2025-12-10,11.69
6576,4004,206,12,1,0,2025-07-23,2.0
6704,4087,252,392,16,25,2025-11-13,6.42
7052,4293,219,202,35,12,2025-07-31,17.88
7324,4452,150,5,1,0,2025-10-29,0.84
7459,4531,185,0,0,18,2025-10-01,5.37
7601,4621,215,18,7,0,2025-08-22,24.17
7647,4649,303,170,49,17,2025-07-12,2.75
7803,4740,354,315,1,15,2025-12-12,6.61
7878,4783,230,4,0,0,2025-09-29,3.47
8100,4915,220,3,0,18,2025-11-14,20.71
8499,662,18,161,34,25,2025-07-26,12.43
8620,1877,136,233,26,21,2025-07-13,5.32
8719,4791,77,0,0,25,2025-07-12,0.69
8971,174,195,10,1,13,2025-07-05,9.01
9307,1015,1,0,0,6,2025-01-06,0.48
9365,3918,119,1,1,12,2025-11-25,29.36
9387,433,473,371,32,28,2025-09-18,2.11
9419,128,146,0,0,19,2025-02-09,0.58
9817,370,355,0,0,28,2025-10-18,2.83
9955,3193,461,0,0,16,2025-02-10,6.56
10024,3840,453,231,6,15,2025-12-23,6.04
10074,2151,417,0,0,27,2025-06-17,4.64
10228,3637,379,281,281,9,2025-09-27,0.77
10240,2911,297,8,3,0,2025-11-19,2.81
10312,2777,331,0,0,29,2025-09-26,1.59
10467,4674,148,11,3,21,2025-10-16,0.71
10742,2900,271,34,15,17,2025-08-25,5.29
10748,2234,298,5,5,0,2025-08-13,1.03
11066,942,423,14,0,8,2025-08-13,15.23
11097,4485,495,292,25,6,2025-12-03,0.61
11123,1873,459,0,0,23,2025-09-15,3.65
11266,2407,418,80,11,5,2025-10-21,3.29
11368,1179,149,56,11,14,2025-07-20,3.17
11488,173,325,0,0,27,2025-01-01,6.59
11495,4685,469,0,0,14,2025-09-13,14.56
9398,3731,426,6,2,13,2025-10-23,0.17
168,106,352,15,0,0,2025-08-01,1.41
300,182,149,42,16,25,2025-08-03,5.15
530,320,437,9,0,0,2025-08-15,3.07
677,409,190,150,36,25,2025-10-20,8.79
1001,608,50,399,16,24,2025-11-07,9.09
1347,825,199,149,6,20,2025-09-15,0.96
2262,1388,113,14,3,0,2025-08-27,5.51
2341,1435,310,0,0,30,2025-09-30,3.89
2480,1522,257,52,0,24,2025-12-24,1.79
2556,1574,267,0,0,24,2025-02-14,9.32
3076,1887,293,461,42,5,2025-08-18,0.74
3185,1947,416,283,23,29,2025-08-03,16.71
3205,1958,283,285,17,14,2025-12-10,12.36
3336,2042,288,0,0,24,2025-08-22,9.77
3461,2118,20,89,42,9,2025-07-03,3.92
3466,2120,459,0,0,6,2025-03-21,0.91
3690,2258,350,165,32,28,2025-08-01,3.61
3860,2358,440,0,0,17,2025-02-22,9.53
4172,2547,223,0,0,11,2025-11-18,2.35
4337,2651,329,149,20,7,2025-07-21,16.63
4379,2675,472,229,29,5,2025-08-26,20.52
4521,2761,458,159,50,5,2025-09-10,0.86
4888,2986,38,6,0,0,2025-09-12,4.2
5252,3209,250,138,47,24,2025-08-21,4.1
5343,3267,118,243,28,27,2025-11-04,14.24
5552,3392,472,236,17,25,2025-10-30,2.66
5825,3558,298,0,0,21,2025-10-28,0.35
5828,3560,217,341,13,16,2025-11-22,2.79
6211,3789,379,190,34,28,2025-08-20,4.75
6393,3895,267,326,24,8,2025-12-02,7.79
6410,3906,262,274,34,6,2025-11-20,8.79
6439,3925,347,281,10,13,2025-12-02,6.44
6790,4138,265,54,13,27,2025-08-07,9.07
6863,4180,492,49,22,13,2025-07-17,3.08
6954,4237,231,0,0,25,2025-11-25,27.72
7088,4313,430,192,30,18,2025-09-17,7.64
7238,4403,52,0,0,16,2025-10-27,1.26
7791,4730,448,0,0,7,2025-04-26,5.63
8232,4990,435,47,9,24,2025-07-14,0.83
8811,2921,390,0,0,29,2025-10-02,32.29
8907,1915,41,13,1,17,2025-07-19,17.87
9287,1582,484,257,11,26,2025-08-27,8.52
9429,1771,298,427,50,30,2025-08-18,14.78
9607,4042,310,355,5,18,2025-12-11,2.3
9611,3944,13,74,6,26,2025-09-10,18.75
9813,2680,222,155,41,21,2025-07-18,10.06
10377,1990,75,12,0,0,2025-10-14,6.56
10545,2726,25,391,39,24,2025-10-30,3.27
10562,3242,344,2,1,22,2025-07-02,2.9
10600,2558,445,18,7,0,2025-07-16,49.87
10998,1548,405,366,8,19,2025-10-11,2.18
11050,2339,416,0,0,22,2025-10-05,3.34
11235,2185,379,498,2,6,2025-12-04,3.67
30,16,246,4,2,0,2025-10-09,16.97
197,121,475,12,3,0,2025-10-28,29.64
318,192,266,0,0,20,2025-08-21,18.04
559,338,96,5,4,0,2025-11-30,5.44
614,367,76,98,28,13,2025-07-09,5.46
680,411,102,0,0,26,2025-09-07,0.1
710,431,348,0,0,29,2025-03-12,2.09
1303,795,135,296,3,28,2025-12-18,1.76
1407,861,352,322,45,19,2025-08-01,11.01
1742,1079,106,1,0,0,2025-12-13,5.79
1863,1153,233,76,33,11,2025-10-28,5.47
1940,1193,211,17,6,0,2025-06-29,0.89
2533,1558,419,10,0,0,2025-08-01,28.6
2778,1704,491,205,4,18,2025-10-09,5.87
2833,1737,495,248,35,13,2025-11-27,5.17
2841,1744,326,20,7,0,2025-10-11,0.78
3337,2043,105,0,0,30,2025-08-30,31.26
3966,2414,270,178,35,17,2025-12-06,7.02
4033,2455,116,0,0,12,2025-03-10,10.67
4302,2626,140,332,31,18,2025-09-02,17.21
4364,2667,477,40,11,15,2025-12-24,0.99
4380,2676,221,13,3,0,2025-09-25,4.64
4588,2808,119,0,0,13,2025-10-06,25.32
4632,2834,27,245,1,24,2025-07-01,8.22
4775,2914,60,9,4,8,2025-10-25,0.57
4860,2968,257,0,0,25,2025-03-26,6.97
5140,3137,332,274,1,17,2025-08-22,4.76
5204,3176,188,6,1,26,2025-10-14,2.16
5929,3621,173,153,10,10,2025-11-03,30.02
5949,3632,227,19,0,0,2025-08-13,0.17
6342,3868,394,5,4,29,2025-08-07,1.64
6384,3889,384,234,10,19,2025-09-15,3.72
6631,4041,130,156,47,10,2025-09-28,17.75
7308,4443,113,259,47,12,2025-07-12,5.36
7371,4481,455,0,0,17,2025-07-24,2.48
7427,4512,157,367,7,5,2025-11-23,10.45
7641,4645,218,147,28,11,2025-11-13,30.47
7679,4666,249,194,39,20,2025-11-19,38.61
7893,4793,247,188,29,9,2025-10-27,6.43
8027,4872,344,10,3,11,2025-12-01,9.83
8687,4211,231,0,0,29,2025-02-08,11.33
9059,2550,12,494,12,24,2025-09-11,11.05
9142,3764,107,20,6,0,2025-10-13,8.6
9197,3569,46,14,5,0,2025-08-22,1.73
9680,3461,105,141,15,30,2025-08-29,0.27
9699,1865,262,362,7,30,2025-10-30,4.02
9847,4837,47,131,17,19,2025-12-09,3.75
10044,4015,171,424,8,11,2025-11-05,8.07
10115,1491,184,4,0,0,2025-11-13,1.69
10268,567,105,0,0,30,2025-04-12,0.88
10491,728,81,15,7,7,2025-07-01,6.5
10602,3036,90,0,0,7,2025-04-25,13.4
11175,4039,157,8,0,27,2025-07-26,5.76
11226,2202,422,20,3,0,2025-10-17,12.5
11548,537,342,408,9,28,2025-08-10,1.55
11837,888,234,141,47,12,2025-11-22,2.11
11938,1562,25,146,7,21,2025-08-08,5.24
11942,2164,416,0,0,8,2025-11-07,7.77
316,190,427,350,20,7,2025-09-21,1.47
467,279,88,18,1,0,2025-11-01,14.25
524,315,132,385,10,29,2025-12-17,3.08
947,578,145,0,0,8,2025-04-27,3.88
968,591,25,5,4,12,2025-08-27,1.16
1042,634,480,5,1,0,2025-07-11,2.46
1217,745,102,85,24,14,2025-12-02,5.73
1249,764,297,330,2,22,2025-12-17,10.51
1262,772,52,18,2,0,2025-11-16,18.42
1327,813,316,0,0,24,2025-04-22,1.56
1533,948,251,435,28,12,2025-07-28,2.84
1603,992,186,0,0,5,2025-05-15,0.68
1817,1125,70,43,18,24,2025-11-21,55.61
1856,1149,10,271,45,27,2025-08-15,16.95
2022,1244,413,57,15,22,2025-12-05,12.59
2124,1306,204,211,24,18,2025-10-24,4.48
2159,1327,275,0,0,23,2025-02-26,10.27
2210,1358,117,311,37,10,2025-08-30,4.23
2258,1386,478,445,29,20,2025-08-09,31.66
2332,1430,393,0,0,17,2025-07-31,3.47
2397,1468,348,11,0,0,2025-08-04,6.84
2536,1560,258,0,0,25,2025-07-18,1.11
3349,2051,390,0,0,9,2025-07-13,1.12
3410,2085,118,8,2,17,2025-12-01,1.58
3560,2174,434,0,0,30,2025-04-25,0.52
3586,2191,172,2,2,0,2025-09-14,2.87
4031,2453,409,186,1,19,2025-09-04,1.42
4371,2671,207,221,39,17,2025-07-19,3.85
4638,2838,240,0,0,18,2025-09-29,3.04
4840,2955,488,449,14,5,2025-12-09,1.19
4965,3030,104,389,16,14,2025-08-20,1.49
5019,3063,475,95,37,9,2025-07-27,1.02
5323,3255,476,40,13,22,2025-10-18,21.24
5355,3274,287,355,14,24,2025-11-30,41.36
6368,3880,207,413,9,29,2025-12-13,2.66
6429,3917,246,11,5,7,2025-10-01,0.31
6738,4107,69,0,0,14,2025-09-29,5.81
6787,4136,63,90,41,22,2025-11-04,1.2
7108,4324,27,277,20,29,2025-12-04,1.38
7190,4373,76,163,43,20,2025-12-09,2.59
7677,4665,45,0,0,25,2025-10-17,4.19
7889,4790,341,260,46,9,2025-12-15,2.35
7935,4821,409,8,1,28,2025-11-16,5.93
8219,4982,362,15,0,18,2025-10-09,2.72
8604,2444,300,13,13,0,2025-10-04,2.99
8945,3956,408,14,14,0,2025-07-18,0.69
9304,591,60,227,3,6,2025-12-23,0.45
9313,110,173,7,0,0,2025-07-22,1.08
9683,1852,341,18,8,0,2025-09-04,8.62
10679,2139,216,350,19,13,2025-11-07,10.68
10890,3157,109,7,3,20,2025-11-09,12.96
11248,269,227,0,0,27,2025-08-11,1.21
11283,1721,55,349,18,10,2025-09-11,12.22
11430,147,319,428,21,24,2025-07-17,2.93
11601,2263,151,0,0,27,2025-04-14,2.32
11895,339,320,240,36,12,2025-09-01,2.83
11993,2557,405,130,30,5,2025-07-01,1.72
44,26,39,300,3,18,2025-11-25,2.2
134,86,358,0,0,20,2025-09-26,3.75
163,104,302,311,7,23,2025-11-06,15.45
568,343,96,350,16,10,2025-08-31,2.54
596,359,398,401,0,19,2025-08-05,22.91
907,552,448,0,0,26,2025-06-28,10.57
1372,840,217,455,31,23,2025-08-28,2.73
1931,1190,248,133,8,13,2025-06-30,0.66
2139,1316,265,6,0,25,2025-12-13,0.92
2651,1627,323,345,22,26,2025-10-18,2.14
2994,1837,342,0,0,11,2025-09-16,2.84
3183,1946,380,323,6,16,2025-09-15,0.69
3229,1970,185,0,0,27,2025-07-05,8.63
3357,2056,55,177,4,16,2025-09-01,6.19
3679,2251,196,341,6,13,2025-09-06,2.35
3684,2255,16,0,0,22,2025-11-07,12.35
3707,2269,204,3,1,24,2025-10-16,1.73
3834,2343,38,496,11,26,2025-12-03,1.4
3907,2380,186,67,12,24,2025-09-12,2.35
4042,2459,17,0,0,12,2024-12-30,2.09
4328,2645,281,8,2,0,2025-11-18,0.69
4407,2693,164,20,5,0,2025-07-23,48.67
4492,2742,229,59,2,19,2025-10-23,8.9
4780,2916,282,333,29,30,2025-07-01,0.91
4853,2963,206,6,1,29,2025-10-22,10.62
4959,3027,485,35,1,9,2025-11-26,16.87
5336,3264,417,11,3,0,2025-09-10,29.84
6128,3738,248,0,0,26,2025-05-14,2.52
6647,4052,443,406,9,19,2025-12-01,7.72
6946,4231,95,430,3,17,2025-08-28,6.62
7309,4443,397,4,0,11,2025-10-25,26.48
7360,4475,488,0,0,16,2025-11-04,0.74
8134,4933,214,333,33,24,2025-07-08,3.45
8200,4970,231,13,0,11,2025-10-02,12.85
8368,1870,489,27,12,16,2025-07-13,14.11
8397,727,71,492,15,20,2025-07-20,2.6
8912,963,465,16,0,0,2025-12-09,7.08
8999,433,14,9,2,18,2025-10-04,0.84
9107,3077,143,0,0,21,2025-11-16,9.81
9243,2662,345,419,37,5,2025-11-28,0.95
9361,1941,451,15,5,0,2025-11-09,3.1
9693,636,72,13,3,0,2025-11-12,6.68
10129,771,11,320,12,15,2025-08-27,2.9
10169,2036,145,196,49,13,2025-11-14,2.56
10248,4606,403,197,33,5,2025-10-27,6.14
10264,2706,381,10,5,16,2025-07-19,19.77
10707,3190,19,145,49,11,2025-10-11,9.96
10921,149,436,0,0,20,2025-06-27,1.9
10970,805,206,153,28,13,2025-11-29,2.0
10986,2195,15,0,0,17,2025-03-06,1.38
11042,2042,470,0,0,19,2025-09-05,6.4
11069,2640,242,496,46,29,2025-07-24,2.42
11539,4990,83,393,37,7,2025-12-04,3.83
11653,1638,319,120,26,5,2025-10-04,10.79
11844,384,496,0,0,27,2025-02-11,28.25
776,473,494,454,42,17,2025-10-25,6.48
878,535,302,0,0,21,2025-10-24,2.33
923,559,49,0,0,0,2025-05-19,0.11
1328,814,387,2,2,0,2025-09-01,0.46
1700,1052,334,12,3,15,2025-07-05,3.39
2254,1384,363,6,1,6,2025-09-15,1.35
2319,1424,444,4,0,29,2025-09-18,1.78
2514,1546,460,487,41,27,2025-08-21,1.68
2630,1618,44,347,31,8,2025-09-06,0.74
2718,1668,33,82,35,5,2025-08-25,0.47
3286,2008,260,310,33,13,2025-08-07,0.61
4403,2691,302,317,44,19,2025-09-19,28.91
4644,2841,491,0,0,5,2025-06-11,3.98
5206,3177,97,0,0,19,2025-08-28,5.25
5397,3298,417,5,4,0,2025-07-19,0.23
5515,3371,25,476,32,30,2025-07-01,0.94
6138,3744,364,193,8,21,2025-09-22,3.41
6189,3778,177,0,0,12,2025-05-10,7.85
6218,3794,145,17,1,0,2025-12-17,14.38
6220,3796,317,112,20,6,2025-08-27,1.71
6250,3815,247,282,13,9,2025-11-02,7.56
6416,3909,144,379,33,11,2025-12-20,2.21
6470,3940,460,405,34,8,2025-07-21,8.71
6592,4013,357,13,6,0,2025-07-24,0.99
6913,4212,362,0,0,14,2025-07-19,1.91
7050,4293,59,428,4,17,2025-11-22,21.5
7411,4504,124,419,3,30,2025-10-17,6.81
7660,4656,262,421,39,22,2025-10-05,2.29
7827,4753,108,489,9,29,2025-07-07,1.11
8069,4897,151,455,24,10,2025-08-06,8.54
8113,4922,123,125,36,25,2025-10-03,2.02
8718,4232,71,129,44,18,2025-10-27,1.83
8883,917,40,0,0,21,2025-09-27,3.76
8917,717,129,3,0,0,2025-07-29,4.06
9051,4949,386,0,0,17,2025-04-04,0.64
9344,794,416,32,5,8,2025-08-08,2.73
9573,2701,166,422,27,30,2025-07-09,2.19
10158,914,51,300,31,28,2025-12-20,27.3
10271,3388,285,16,2,0,2025-10-31,9.5
10420,4860,144,0,0,25,2025-10-31,9.84
10490,3170,465,14,6,30,2025-10-10,8.45
10827,1429,485,378,26,20,2025-11-09,1.46
10848,1795,473,14,2,20,2025-09-05,3.14
11197,3091,152,261,12,9,2025-12-22,0.29
11935,2171,136,289,42,19,2025-07-28,5.47
11939,1326,331,6,0,0,2025-09-12,1.18
192,118,446,12,4,0,2025-10-26,3.24
208,127,40,369,36,19,2025-08-23,31.47
396,238,481,0,0,24,2025-04-19,34.85
471,281,470,0,0,8,2025-01-21,1.79
727,443,372,166,33,20,2025-08-21,1.63
813,496,461,0,0,10,2025-07-02,21.12
956,583,260,407,41,24,2025-12-18,2.89
1116,679,149,58,2,30,2025-09-27,0.39
1243,759,479,7,0,22,2025-12-13,1.06
1254,767,173,134,35,5,2025-10-26,10.24
1645,1018,246,6,1,12,2025-08-12,8.09
1728,1070,307,3,1,6,2025-10-17,2.62
1736,1076,461,412,37,19,2025-10-03,25.62
1777,1099,295,13,0,0,2025-10-06,0.99
1935,1191,71,312,28,13,2025-07-24,4.08
2224,1366,322,21,8,14,2025-11-30,36.79
2286,1404,206,0,0,18,2025-06-21,4.32
2342,1436,138,435,34,23,2025-10-31,1.49
2420,1483,275,100,19,20,2025-07-08,24.97
2459,1509,281,3,3,5,2025-11-11,2.21
2661,1633,373,13,3,21,2025-12-09,32.2
3376,2070,267,470,12,20,2025-07-02,2.95
4236,2585,433,114,32,26,2025-07-17,1.19
4250,2595,475,15,6,11,2025-10-21,1.68
4327,2644,492,21,2,10,2025-07-11,8.61
4546,2779,172,313,35,23,2025-11-15,1.9
4581,2803,90,4,2,0,2025-09-03,34.39
4882,2982,436,0,0,10,2025-04-18,6.1
4917,3004,27,108,31,13,2025-11-04,1.68
5234,3198,411,278,31,17,2025-08-12,2.42
5440,3325,74,412,10,8,2025-11-27,6.73
5573,3405,363,16,7,0,2025-07-27,11.35
5579,3407,292,271,12,14,2025-10-24,11.04
5772,3525,306,15,5,0,2025-11-24,8.84
5849,3571,102,215,7,16,2025-09-06,6.04
5997,3658,73,0,0,20,2025-08-20,13.31
6019,3670,477,0,0,7,2025-08-13,2.72
6162,3759,221,16,8,0,2025-09-28,4.63
6172,3768,203,163,29,7,2025-10-27,1.38
6309,3848,206,0,0,12,2025-03-26,11.3
6437,3923,446,112,39,14,2025-07-31,4.16
6460,3936,499,0,0,10,2025-08-23,3.55
6819,4155,358,289,13,29,2025-07-24,1.73
7384,4489,234,0,0,28,2025-11-03,2.66
7489,4552,113,0,0,18,2025-08-07,0.57
7684,4670,233,0,0,22,2024-12-30,8.81
7855,4768,491,0,0,26,2025-06-01,6.23
8759,4435,333,338,12,6,2025-08-07,11.04
9010,634,430,6,0,0,2025-07-06,5.92
9187,221,194,220,24,13,2025-08-23,9.51
9274,2603,417,364,7,7,2025-10-30,2.49
9577,4991,467,49,16,26,2025-08-06,35.03
9805,4288,108,192,44,13,2025-09-03,2.2
9920,2442,198,0,0,14,2025-06-09,2.27
9927,3697,303,199,10,9,2025-08-17,5.92
10157,4109,305,221,0,29,2025-11-08,1.33
10199,3445,321,266,43,10,2025-07-24,1.63
10208,2895,453,12,6,13,2025-12-15,19.63
10557,1707,154,8,0,6,2025-10-25,17.5
10584,957,384,0,0,29,2025-07-08,32.15
10786,705,358,14,3,0,2025-10-28,10.79
10907,3220,462,0,0,9,2025-06-12,14.9
11164,2940,112,175,27,26,2025-07-19,2.08
11251,1286,313,28,2,22,2025-10-06,30.37
11369,3156,397,258,15,17,2025-08-22,5.7
11537,4205,430,11,5,0,2025-12-23,3.11
11695,91,212,0,0,17,2025-04-24,2.95
5,3,458,20,0,0,2025-12-01,13.22
411,248,277,161,18,5,2025-12-02,30.44
437,263,13,0,0,27,2025-09-17,4.55
605,363,355,0,0,10,2025-08-13,8.6
885,539,419,0,0,17,2025-05-24,1.82
949,578,146,0,0,28,2025-04-28,5.36
